id,country_code,province_code,city_code,district_code,level,parent_code,province_name,city_name,district_name,short_city_name,city_tier,city_cluster,is_municipality,is_subprovincial,gdp,population,gdp_per_capita,income_per_capita,stats_year,citycode,center_lon,center_lat,created_at,updated_at
1754,CN,410000,410300,410303,district,410300,河南省,洛阳市,西工区,,,,False,False,,,,,,0379,112.428183,34.659959,2025-12-05 23:50:09,2025-12-05 23:50:09
1755,CN,410000,410300,410308,district,410300,河南省,洛阳市,孟津区,,,,False,False,,,,,,0379,112.44525,34.825587,2025-12-05 23:50:09,2025-12-05 23:50:09
1756,CN,410000,410300,410302,district,410300,河南省,洛阳市,老城区,,,,False,False,,,,,,0379,112.469071,34.683645,2025-12-05 23:50:09,2025-12-05 23:50:09
1757,CN,410000,410300,410304,district,410300,河南省,洛阳市,瀍河回族区,,,,False,False,,,,,,0379,112.500131,34.679773,2025-12-05 23:50:09,2025-12-05 23:50:09
1758,CN,410000,410300,410305,district,410300,河南省,洛阳市,涧西区,,,,False,False,,,,,,0379,112.395766,34.658177,2025-12-05 23:50:09,2025-12-05 23:50:09
1759,CN,410000,410300,410311,district,410300,河南省,洛阳市,洛龙区,,,,False,False,,,,,,0379,112.463833,34.619711,2025-12-05 23:50:09,2025-12-05 23:50:09
1760,CN,410000,410300,410307,district,410300,河南省,洛阳市,偃师区,,,,False,False,,,,,,0379,112.789375,34.72715,2025-12-05 23:50:09,2025-12-05 23:50:09
1761,CN,410000,410300,410326,district,410300,河南省,洛阳市,汝阳县,,,,False,False,,,,,,0379,112.473013,34.154283,2025-12-05 23:50:09,2025-12-05 23:50:09
1762,CN,410000,410300,410325,district,410300,河南省,洛阳市,嵩县,,,,False,False,,,,,,0379,112.085432,34.134639,2025-12-05 23:50:09,2025-12-05 23:50:09
1763,CN,410000,410400,410404,district,410400,河南省,平顶山市,石龙区,,,,False,False,,,,,,0375,112.898845,33.899247,2025-12-05 23:50:09,2025-12-05 23:50:09
1764,CN,410000,410400,410421,district,410400,河南省,平顶山市,宝丰县,,,,False,False,,,,,,0375,113.054538,33.869159,2025-12-05 23:50:09,2025-12-05 23:50:09
1765,CN,410000,410400,410403,district,410400,河南省,平顶山市,卫东区,,,,False,False,,,,,,0375,113.335316,33.735388,2025-12-05 23:50:09,2025-12-05 23:50:09
1766,CN,410000,410400,410402,district,410400,河南省,平顶山市,新华区,,,,False,False,,,,,,0375,113.296956,33.736486,2025-12-05 23:50:09,2025-12-05 23:50:09
1767,CN,410000,410400,410411,district,410400,河南省,平顶山市,湛河区,,,,False,False,,,,,,0375,113.3208727,33.72568115,2025-12-05 23:50:09,2025-12-05 23:50:09
1768,CN,410000,410400,410423,district,410400,河南省,平顶山市,鲁山县,,,,False,False,,,,,,0375,112.908052,33.738434,2025-12-05 23:50:09,2025-12-05 23:50:09
1769,CN,410000,410400,410482,district,410400,河南省,平顶山市,汝州市,,,,False,False,,,,,,0375,112.844696,34.16717,2025-12-05 23:50:09,2025-12-05 23:50:09
1770,CN,410000,410400,410481,district,410400,河南省,平顶山市,舞钢市,,,,False,False,,,,,,0375,113.516427,33.314147,2025-12-05 23:50:09,2025-12-05 23:50:09
1771,CN,410000,410400,410422,district,410400,河南省,平顶山市,叶县,,,,False,False,,,,,,0375,113.357476,33.627437,2025-12-05 23:50:09,2025-12-05 23:50:09
1772,CN,410000,410400,410425,district,410400,河南省,平顶山市,郏县,,,,False,False,,,,,,0375,113.21261,33.971787,2025-12-05 23:50:09,2025-12-05 23:50:09
1773,CN,410000,410500,410581,district,410500,河南省,安阳市,林州市,,,,False,False,,,,,,0372,113.819275,36.084127,2025-12-05 23:50:09,2025-12-05 23:50:09
1774,CN,410000,410500,410502,district,410500,河南省,安阳市,文峰区,,,,False,False,,,,,,0372,114.356967,36.090593,2025-12-05 23:50:09,2025-12-05 23:50:09
1775,CN,410000,410500,410503,district,410500,河南省,安阳市,北关区,,,,False,False,,,,,,0372,114.355742,36.10766,2025-12-05 23:50:09,2025-12-05 23:50:09
1776,CN,410000,410500,410505,district,410500,河南省,安阳市,殷都区,,,,False,False,,,,,,0372,114.303454,36.109938,2025-12-05 23:50:09,2025-12-05 23:50:09
1777,CN,410000,410500,410506,district,410500,河南省,安阳市,龙安区,,,,False,False,,,,,,0372,114.301037,36.076937,2025-12-05 23:50:09,2025-12-05 23:50:09
1778,CN,410000,410500,410522,district,410500,河南省,安阳市,安阳县,,,,False,False,,,,,,0372,114.462953,36.09211,2025-12-05 23:50:09,2025-12-05 23:50:09
1779,CN,410000,410500,410523,district,410500,河南省,安阳市,汤阴县,,,,False,False,,,,,,0372,114.357686,35.925155,2025-12-05 23:50:09,2025-12-05 23:50:09
1780,CN,410000,410500,410526,district,410500,河南省,安阳市,滑县,,,,False,False,,,,,,0372,114.517977,35.576128,2025-12-05 23:50:09,2025-12-05 23:50:09
1781,CN,410000,410500,410527,district,410500,河南省,安阳市,内黄县,,,,False,False,,,,,,0372,114.90146,35.972016,2025-12-05 23:50:09,2025-12-05 23:50:09
1782,CN,410000,410600,410622,district,410600,河南省,鹤壁市,淇县,,,,False,False,,,,,,0392,114.208851,35.622571,2025-12-05 23:50:09,2025-12-05 23:50:09
1783,CN,410000,410600,410602,district,410600,河南省,鹤壁市,鹤山区,,,,False,False,,,,,,0392,114.163133,35.954647,2025-12-05 23:50:09,2025-12-05 23:50:09
1784,CN,410000,410600,410603,district,410600,河南省,鹤壁市,山城区,,,,False,False,,,,,,0392,114.184391,35.897862,2025-12-05 23:50:09,2025-12-05 23:50:09
1785,CN,410000,410600,410611,district,410600,河南省,鹤壁市,淇滨区,,,,False,False,,,,,,0392,114.298748,35.741763,2025-12-05 23:50:09,2025-12-05 23:50:09
1786,CN,410000,410600,410621,district,410600,河南省,鹤壁市,浚县,,,,False,False,,,,,,0392,114.550611,35.677249,2025-12-05 23:50:09,2025-12-05 23:50:09
1787,CN,410000,410700,410704,district,410700,河南省,新乡市,凤泉区,,,,False,False,,,,,,0373,113.916183,35.384428,2025-12-05 23:50:09,2025-12-05 23:50:09
1788,CN,410000,410700,410703,district,410700,河南省,新乡市,卫滨区,,,,False,False,,,,,,0373,113.865666,35.301796,2025-12-05 23:50:09,2025-12-05 23:50:09
1789,CN,410000,410700,410721,district,410700,河南省,新乡市,新乡县,,,,False,False,,,,,,0373,113.813884,35.170066,2025-12-05 23:50:09,2025-12-05 23:50:09
1790,CN,410000,410700,410702,district,410700,河南省,新乡市,红旗区,,,,False,False,,,,,,0373,113.983358,35.306182,2025-12-05 23:50:09,2025-12-05 23:50:09
1791,CN,410000,410700,410711,district,410700,河南省,新乡市,牧野区,,,,False,False,,,,,,0373,113.908561,35.315614,2025-12-05 23:50:09,2025-12-05 23:50:09
1792,CN,410000,410700,410726,district,410700,河南省,新乡市,延津县,,,,False,False,,,,,,0373,114.205624,35.165876,2025-12-05 23:50:09,2025-12-05 23:50:09
1793,CN,410000,410700,410781,district,410700,河南省,新乡市,卫辉市,,,,False,False,,,,,,0373,114.064584,35.398357,2025-12-05 23:50:09,2025-12-05 23:50:09
1794,CN,410000,410700,410782,district,410700,河南省,新乡市,辉县市,,,,False,False,,,,,,0373,113.80572,35.462964,2025-12-05 23:50:09,2025-12-05 23:50:09
1795,CN,410000,410700,410724,district,410700,河南省,新乡市,获嘉县,,,,False,False,,,,,,0373,113.657551,35.260153,2025-12-05 23:50:09,2025-12-05 23:50:09
1796,CN,410000,410700,410725,district,410700,河南省,新乡市,原阳县,,,,False,False,,,,,,0373,113.939829,35.066873,2025-12-05 23:50:09,2025-12-05 23:50:09
1797,CN,410000,410700,410783,district,410700,河南省,新乡市,长垣市,,,,False,False,,,,,,0373,114.66885,35.201628,2025-12-05 23:50:09,2025-12-05 23:50:09
1798,CN,410000,410700,410727,district,410700,河南省,新乡市,封丘县,,,,False,False,,,,,,0373,114.418907,35.041237,2025-12-05 23:50:09,2025-12-05 23:50:09
1799,CN,410000,410800,410883,district,410800,河南省,焦作市,孟州市,,,,False,False,,,,,,0391,112.791372,34.907229,2025-12-05 23:50:09,2025-12-05 23:50:09
1800,CN,410000,410800,410821,district,410800,河南省,焦作市,修武县,,,,False,False,,,,,,0391,113.447862,35.22286,2025-12-05 23:50:09,2025-12-05 23:50:09
1801,CN,410000,410800,410802,district,410800,河南省,焦作市,解放区,,,,False,False,,,,,,0391,113.230555,35.240403,2025-12-05 23:50:09,2025-12-05 23:50:09
1802,CN,410000,410800,410804,district,410800,河南省,焦作市,马村区,,,,False,False,,,,,,0391,113.32212,35.257084,2025-12-05 23:50:09,2025-12-05 23:50:09
1803,CN,410000,410800,410825,district,410800,河南省,焦作市,温县,,,,False,False,,,,,,0391,113.08067,34.93961,2025-12-05 23:50:09,2025-12-05 23:50:09
1804,CN,410000,410800,410811,district,410800,河南省,焦作市,山阳区,,,,False,False,,,,,,0391,113.254581,35.215054,2025-12-05 23:50:09,2025-12-05 23:50:09
1805,CN,410000,410800,410803,district,410800,河南省,焦作市,中站区,,,,False,False,,,,,,0391,113.182847,35.237227,2025-12-05 23:50:09,2025-12-05 23:50:09
1806,CN,410000,410800,410823,district,410800,河南省,焦作市,武陟县,,,,False,False,,,,,,0391,113.401848,35.099458,2025-12-05 23:50:09,2025-12-05 23:50:09
1807,CN,410000,410800,410822,district,410800,河南省,焦作市,博爱县,,,,False,False,,,,,,0391,113.064701,35.170332,2025-12-05 23:50:09,2025-12-05 23:50:09
1808,CN,410000,410800,410882,district,410800,河南省,焦作市,沁阳市,,,,False,False,,,,,,0391,112.950873,35.087569,2025-12-05 23:50:09,2025-12-05 23:50:09
1809,CN,410000,410900,410926,district,410900,河南省,濮阳市,范县,,,,False,False,,,,,,0393,115.504081,35.85302,2025-12-05 23:50:09,2025-12-05 23:50:09
1810,CN,410000,410900,410927,district,410900,河南省,濮阳市,台前县,,,,False,False,,,,,,0393,115.871671,35.970286,2025-12-05 23:50:09,2025-12-05 23:50:09
1811,CN,410000,410900,410923,district,410900,河南省,濮阳市,南乐县,,,,False,False,,,,,,0393,115.205876,36.070219,2025-12-05 23:50:09,2025-12-05 23:50:09
1812,CN,410000,410900,410922,district,410900,河南省,濮阳市,清丰县,,,,False,False,,,,,,0393,115.104602,35.886694,2025-12-05 23:50:09,2025-12-05 23:50:09
1813,CN,410000,410900,410902,district,410900,河南省,濮阳市,华龙区,,,,False,False,,,,,,0393,115.074453,35.778289,2025-12-05 23:50:09,2025-12-05 23:50:09
1814,CN,410000,410900,410928,district,410900,河南省,濮阳市,濮阳县,,,,False,False,,,,,,0393,115.029165,35.713113,2025-12-05 23:50:09,2025-12-05 23:50:09
1815,CN,410000,411000,411003,district,411000,河南省,许昌市,建安区,,,,False,False,,,,,,0374,113.822869,34.124729,2025-12-05 23:50:09,2025-12-05 23:50:09
1816,CN,410000,411000,411025,district,411000,河南省,许昌市,襄城县,,,,False,False,,,,,,0374,113.506904,33.851609,2025-12-05 23:50:09,2025-12-05 23:50:09
1817,CN,410000,411000,411002,district,411000,河南省,许昌市,魏都区,,,,False,False,,,,,,0374,113.830826,34.047189,2025-12-05 23:50:09,2025-12-05 23:50:09
1818,CN,410000,411000,411082,district,411000,河南省,许昌市,长葛市,,,,False,False,,,,,,0374,113.813972,34.195458,2025-12-05 23:50:09,2025-12-05 23:50:09
1819,CN,410000,411000,411024,district,411000,河南省,许昌市,鄢陵县,,,,False,False,,,,,,0374,114.177329,34.102985,2025-12-05 23:50:09,2025-12-05 23:50:09
1820,CN,410000,411000,411081,district,411000,河南省,许昌市,禹州市,,,,False,False,,,,,,0374,113.488715,34.142442,2025-12-05 23:50:09,2025-12-05 23:50:09
1821,CN,410000,411100,411122,district,411100,河南省,漯河市,临颍县,,,,False,False,,,,,,0395,113.931121,33.828096,2025-12-05 23:50:09,2025-12-05 23:50:09
1822,CN,410000,411100,411103,district,411100,河南省,漯河市,郾城区,,,,False,False,,,,,,0395,114.006596,33.587697,2025-12-05 23:50:09,2025-12-05 23:50:09
1823,CN,410000,411100,411102,district,411100,河南省,漯河市,源汇区,,,,False,False,,,,,,0395,113.984164,33.572319,2025-12-05 23:50:09,2025-12-05 23:50:09
1824,CN,410000,411100,411104,district,411100,河南省,漯河市,召陵区,,,,False,False,,,,,,0395,114.093879,33.586509,2025-12-05 23:50:09,2025-12-05 23:50:09
1825,CN,410000,411100,411121,district,411100,河南省,漯河市,舞阳县,,,,False,False,,,,,,0395,113.609327,33.438259,2025-12-05 23:50:09,2025-12-05 23:50:09
1826,CN,410000,411200,411221,district,411200,河南省,三门峡市,渑池县,,,,False,False,,,,,,0398,111.761753,34.767937,2025-12-05 23:50:09,2025-12-05 23:50:09
1827,CN,410000,411200,411202,district,411200,河南省,三门峡市,湖滨区,,,,False,False,,,,,,0398,111.188552,34.771296,2025-12-05 23:50:09,2025-12-05 23:50:09
1828,CN,410000,411200,411224,district,411200,河南省,三门峡市,卢氏县,,,,False,False,,,,,,0398,111.04522,34.051866,2025-12-05 23:50:09,2025-12-05 23:50:09
1829,CN,410000,411200,411203,district,411200,河南省,三门峡市,陕州区,,,,False,False,,,,,,0398,111.103252,34.72066,2025-12-05 23:50:09,2025-12-05 23:50:09
1830,CN,410000,411200,411282,district,411200,河南省,三门峡市,灵宝市,,,,False,False,,,,,,0398,110.894225,34.517734,2025-12-05 23:50:09,2025-12-05 23:50:09
1831,CN,410000,411200,411281,district,411200,河南省,三门峡市,义马市,,,,False,False,,,,,,0398,111.874726,34.747563,2025-12-05 23:50:09,2025-12-05 23:50:09
1832,CN,410000,411300,411323,district,411300,河南省,南阳市,西峡县,,,,False,False,,,,,,0377,111.473644,33.307272,2025-12-05 23:50:09,2025-12-05 23:50:09
1833,CN,410000,411300,411303,district,411300,河南省,南阳市,卧龙区,,,,False,False,,,,,,0377,112.528524,32.990313,2025-12-05 23:50:09,2025-12-05 23:50:09
1834,CN,410000,411300,411321,district,411300,河南省,南阳市,南召县,,,,False,False,,,,,,0377,112.429277,33.489804,2025-12-05 23:50:09,2025-12-05 23:50:09
1835,CN,410000,411300,411328,district,411300,河南省,南阳市,唐河县,,,,False,False,,,,,,0377,112.80829,32.682464,2025-12-05 23:50:09,2025-12-05 23:50:09
1836,CN,410000,411300,411326,district,411300,河南省,南阳市,淅川县,,,,False,False,,,,,,0377,111.490902,33.137831,2025-12-05 23:50:09,2025-12-05 23:50:09
1837,CN,410000,411300,411330,district,411300,河南省,南阳市,桐柏县,,,,False,False,,,,,,0377,113.428702,32.379164,2025-12-05 23:50:09,2025-12-05 23:50:09
1838,CN,410000,411300,411327,district,411300,河南省,南阳市,社旗县,,,,False,False,,,,,,0377,112.948183,33.056229,2025-12-05 23:50:09,2025-12-05 23:50:09
1839,CN,410000,411300,411325,district,411300,河南省,南阳市,内乡县,,,,False,False,,,,,,0377,111.849354,33.044698,2025-12-05 23:50:09,2025-12-05 23:50:09
1840,CN,410000,411300,411324,district,411300,河南省,南阳市,镇平县,,,,False,False,,,,,,0377,112.234571,33.033826,2025-12-05 23:50:09,2025-12-05 23:50:09
1841,CN,410000,411300,411322,district,411300,河南省,南阳市,方城县,,,,False,False,,,,,,0377,113.012849,33.255387,2025-12-05 23:50:09,2025-12-05 23:50:09
1842,CN,410000,411300,411329,district,411300,河南省,南阳市,新野县,,,,False,False,,,,,,0377,112.3601,32.521282,2025-12-05 23:50:09,2025-12-05 23:50:09
1843,CN,410000,411300,411381,district,411300,河南省,南阳市,邓州市,,,,False,False,,,,,,0377,112.08745,32.687732,2025-12-05 23:50:09,2025-12-05 23:50:09
1844,CN,410000,411300,411302,district,411300,河南省,南阳市,宛城区,,,,False,False,,,,,,0377,112.539506,33.003564,2025-12-05 23:50:09,2025-12-05 23:50:09
1845,CN,410000,411400,411423,district,411400,河南省,商丘市,宁陵县,,,,False,False,,,,,,0370,115.314221,34.461226,2025-12-05 23:50:09,2025-12-05 23:50:09
1846,CN,410000,411400,411421,district,411400,河南省,商丘市,民权县,,,,False,False,,,,,,0370,115.175019,34.648384,2025-12-05 23:50:09,2025-12-05 23:50:09
1847,CN,410000,411400,411426,district,411400,河南省,商丘市,夏邑县,,,,False,False,,,,,,0370,116.131422,34.237801,2025-12-05 23:50:09,2025-12-05 23:50:09
1848,CN,410000,411400,411425,district,411400,河南省,商丘市,虞城县,,,,False,False,,,,,,0370,115.828519,34.400868,2025-12-05 23:50:09,2025-12-05 23:50:09
1849,CN,410000,411400,411424,district,411400,河南省,商丘市,柘城县,,,,False,False,,,,,,0370,115.305182,34.092015,2025-12-05 23:50:09,2025-12-05 23:50:09
1850,CN,410000,411400,411422,district,411400,河南省,商丘市,睢县,,,,False,False,,,,,,0370,115.071957,34.446572,2025-12-05 23:50:09,2025-12-05 23:50:09
1851,CN,410000,411400,411402,district,411400,河南省,商丘市,梁园区,,,,False,False,,,,,,0370,115.613609,34.444519,2025-12-05 23:50:09,2025-12-05 23:50:09
1852,CN,410000,411400,411403,district,411400,河南省,商丘市,睢阳区,,,,False,False,,,,,,0370,115.653258,34.389048,2025-12-05 23:50:09,2025-12-05 23:50:09
1853,CN,410000,411400,411481,district,411400,河南省,商丘市,永城市,,,,False,False,,,,,,0370,116.449864,33.929927,2025-12-05 23:50:09,2025-12-05 23:50:09
1854,CN,410000,411500,411502,district,411500,河南省,信阳市,浉河区,,,,False,False,,,,,,0376,114.05867,32.116885,2025-12-05 23:50:09,2025-12-05 23:50:09
1855,CN,410000,411500,411528,district,411500,河南省,信阳市,息县,,,,False,False,,,,,,0376,114.740392,32.34312,2025-12-05 23:50:09,2025-12-05 23:50:09
1856,CN,410000,411500,411503,district,411500,河南省,信阳市,平桥区,,,,False,False,,,,,,0376,114.125595,32.101005,2025-12-05 23:50:09,2025-12-05 23:50:09
1857,CN,410000,411500,411527,district,411500,河南省,信阳市,淮滨县,,,,False,False,,,,,,0376,115.420101,32.474772,2025-12-05 23:50:09,2025-12-05 23:50:09
1858,CN,410000,411500,411525,district,411500,河南省,信阳市,固始县,,,,False,False,,,,,,0376,115.654066,32.169239,2025-12-05 23:50:09,2025-12-05 23:50:09
1859,CN,410000,411500,411526,district,411500,河南省,信阳市,潢川县,,,,False,False,,,,,,0376,115.051683,32.131426,2025-12-05 23:50:09,2025-12-05 23:50:09
1860,CN,410000,411500,411524,district,411500,河南省,信阳市,商城县,,,,False,False,,,,,,0376,115.406894,31.79832,2025-12-05 23:50:09,2025-12-05 23:50:09
1861,CN,410000,411500,411523,district,411500,河南省,信阳市,新县,,,,False,False,,,,,,0376,114.879309,31.643914,2025-12-05 23:50:09,2025-12-05 23:50:09
1862,CN,410000,411500,411522,district,411500,河南省,信阳市,光山县,,,,False,False,,,,,,0376,114.91934,32.010736,2025-12-05 23:50:09,2025-12-05 23:50:09
1863,CN,410000,411500,411521,district,411500,河南省,信阳市,罗山县,,,,False,False,,,,,,0376,114.512838,32.20436,2025-12-05 23:50:09,2025-12-05 23:50:09
1864,CN,410000,411600,411621,district,411600,河南省,周口市,扶沟县,,,,False,False,,,,,,0394,114.394666,34.060062,2025-12-05 23:50:09,2025-12-05 23:50:09
1865,CN,410000,411600,411603,district,411600,河南省,周口市,淮阳区,,,,False,False,,,,,,0394,114.852604,33.731543,2025-12-05 23:50:09,2025-12-05 23:50:09
1866,CN,410000,411600,411602,district,411600,河南省,周口市,川汇区,,,,False,False,,,,,,0394,114.650551,33.647679,2025-12-05 23:50:09,2025-12-05 23:50:09
1867,CN,410000,411600,411625,district,411600,河南省,周口市,郸城县,,,,False,False,,,,,,0394,115.177141,33.64601,2025-12-05 23:50:09,2025-12-05 23:50:09
1868,CN,410000,411600,411624,district,411600,河南省,周口市,沈丘县,,,,False,False,,,,,,0394,115.098541,33.409805,2025-12-05 23:50:09,2025-12-05 23:50:09
1869,CN,410000,411600,411628,district,411600,河南省,周口市,鹿邑县,,,,False,False,,,,,,0394,115.484525,33.860698,2025-12-05 23:50:09,2025-12-05 23:50:09
1870,CN,410000,411600,411681,district,411600,河南省,周口市,项城市,,,,False,False,,,,,,0394,114.875128,33.465609,2025-12-05 23:50:09,2025-12-05 23:50:09
1871,CN,410000,411600,411627,district,411600,河南省,周口市,太康县,,,,False,False,,,,,,0394,114.837946,34.064513,2025-12-05 23:50:09,2025-12-05 23:50:09
1872,CN,410000,411600,411623,district,411600,河南省,周口市,商水县,,,,False,False,,,,,,0394,114.608135,33.562072,2025-12-05 23:50:09,2025-12-05 23:50:09
1873,CN,410000,411600,411622,district,411600,河南省,周口市,西华县,,,,False,False,,,,,,0394,114.529709,33.768277,2025-12-05 23:50:09,2025-12-05 23:50:09
1874,CN,410000,411700,411721,district,411700,河南省,驻马店市,西平县,,,,False,False,,,,,,0396,114.021492,33.387658,2025-12-05 23:50:09,2025-12-05 23:50:09
1875,CN,410000,411700,411722,district,411700,河南省,驻马店市,上蔡县,,,,False,False,,,,,,0396,114.264381,33.262439,2025-12-05 23:50:09,2025-12-05 23:50:09
1876,CN,410000,411700,411728,district,411700,河南省,驻马店市,遂平县,,,,False,False,,,,,,0396,114.013323,33.146316,2025-12-05 23:50:09,2025-12-05 23:50:09
1877,CN,410000,411700,411702,district,411700,河南省,驻马店市,驿城区,,,,False,False,,,,,,0396,113.993753,32.97455,2025-12-05 23:50:09,2025-12-05 23:50:09
1878,CN,410000,411700,411723,district,411700,河南省,驻马店市,平舆县,,,,False,False,,,,,,0396,114.618537,32.96344,2025-12-05 23:50:09,2025-12-05 23:50:09
1879,CN,410000,411700,411726,district,411700,河南省,驻马店市,泌阳县,,,,False,False,,,,,,0396,113.327144,32.723974,2025-12-05 23:50:09,2025-12-05 23:50:09
1880,CN,410000,411700,411727,district,411700,河南省,驻马店市,汝南县,,,,False,False,,,,,,0396,114.362477,33.006808,2025-12-05 23:50:09,2025-12-05 23:50:09
1881,CN,410000,411700,411725,district,411700,河南省,驻马店市,确山县,,,,False,False,,,,,,0396,114.016818,32.82134,2025-12-05 23:50:09,2025-12-05 23:50:09
1882,CN,410000,411700,411724,district,411700,河南省,驻马店市,正阳县,,,,False,False,,,,,,0396,114.392774,32.605697,2025-12-05 23:50:09,2025-12-05 23:50:09
1883,CN,410000,411700,411729,district,411700,河南省,驻马店市,新蔡县,,,,False,False,,,,,,0396,114.965519,32.74488,2025-12-05 23:50:09,2025-12-05 23:50:09
1884,CN,410000,419000,419001,district,419000,河南省,济源市,坡头镇,,,,False,False,,,,,,1391,112.580245,35.063381,2025-12-05 23:50:09,2025-12-05 23:50:09
1885,CN,410000,419000,419001,district,419000,河南省,济源市,梨林镇,,,,False,False,,,,,,1391,112.75322,35.088183,2025-12-05 23:50:09,2025-12-05 23:50:09
1886,CN,410000,419000,419001,district,419000,河南省,济源市,五龙口镇,,,,False,False,,,,,,1391,112.761264,35.195598,2025-12-05 23:50:09,2025-12-05 23:50:09
1887,CN,410000,419000,419001,district,419000,河南省,济源市,思礼镇,,,,False,False,,,,,,1391,112.388078,35.210276,2025-12-05 23:50:09,2025-12-05 23:50:09
1888,CN,410000,419000,419001,district,419000,河南省,济源市,玉泉街道,,,,False,False,,,,,,1391,112.623553,35.118882,2025-12-05 23:50:09,2025-12-05 23:50:09
1889,CN,410000,419000,419001,district,419000,河南省,济源市,大峪镇,,,,False,False,,,,,,1391,112.31891,35.079253,2025-12-05 23:50:09,2025-12-05 23:50:09
1890,CN,410000,419000,419001,district,419000,河南省,济源市,沁园街道,,,,False,False,,,,,,1391,112.59321,35.082244,2025-12-05 23:50:09,2025-12-05 23:50:09
1891,CN,410000,419000,419001,district,419000,河南省,济源市,王屋镇,,,,False,False,,,,,,1391,112.168531,35.124376,2025-12-05 23:50:09,2025-12-05 23:50:09
1892,CN,410000,419000,419001,district,419000,河南省,济源市,天坛街道,,,,False,False,,,,,,1391,112.566796,35.122905,2025-12-05 23:50:09,2025-12-05 23:50:09
1893,CN,410000,419000,419001,district,419000,河南省,济源市,下冶镇,,,,False,False,,,,,,1391,112.212297,35.113088,2025-12-05 23:50:09,2025-12-05 23:50:09
1894,CN,410000,419000,419001,district,419000,河南省,济源市,北海街道,,,,False,False,,,,,,1391,112.568975,35.111552,2025-12-05 23:50:09,2025-12-05 23:50:09
1895,CN,410000,419000,419001,district,419000,河南省,济源市,克井镇,,,,False,False,,,,,,1391,112.63491,35.255031,2025-12-05 23:50:09,2025-12-05 23:50:09
1896,CN,410000,419000,419001,district,419000,河南省,济源市,济水街道,,,,False,False,,,,,,1391,112.595477,35.094386,2025-12-05 23:50:09,2025-12-05 23:50:09
1897,CN,410000,419000,419001,district,419000,河南省,济源市,承留镇,,,,False,False,,,,,,1391,112.508612,35.024328,2025-12-05 23:50:09,2025-12-05 23:50:09
1898,CN,410000,419000,419001,district,419000,河南省,济源市,轵城镇,,,,False,False,,,,,,1391,112.622105,35.06253,2025-12-05 23:50:09,2025-12-05 23:50:09
1899,CN,410000,419000,419001,district,419000,河南省,济源市,邵原镇,,,,False,False,,,,,,1391,112.114016,35.27048,2025-12-05 23:50:09,2025-12-05 23:50:09
1900,CN,420000,420100,420117,district,420100,湖北省,武汉市,新洲区,,,,False,False,,,,,,027,114.801284,30.841304,2025-12-05 23:50:09,2025-12-05 23:50:09
1901,CN,420000,420100,420113,district,420100,湖北省,武汉市,汉南区,,,,False,False,,,,,,027,114.084582,30.308776,2025-12-05 23:50:09,2025-12-05 23:50:09
1902,CN,420000,420100,420114,district,420100,湖北省,武汉市,蔡甸区,,,,False,False,,,,,,027,114.087279,30.536395,2025-12-05 23:50:09,2025-12-05 23:50:09
1903,CN,420000,420100,420115,district,420100,湖北省,武汉市,江夏区,,,,False,False,,,,,,027,114.320884,30.37558,2025-12-05 23:50:09,2025-12-05 23:50:09
1904,CN,420000,420100,420106,district,420100,湖北省,武汉市,武昌区,,,,False,False,,,,,,027,114.316464,30.55418,2025-12-05 23:50:09,2025-12-05 23:50:09
1905,CN,420000,420100,420102,district,420100,湖北省,武汉市,江岸区,,,,False,False,,,,,,027,114.282987,30.633093,2025-12-05 23:50:09,2025-12-05 23:50:09
1906,CN,420000,420100,420107,district,420100,湖北省,武汉市,青山区,,,,False,False,,,,,,027,114.385424,30.639842,2025-12-05 23:50:09,2025-12-05 23:50:09
1907,CN,420000,420100,420104,district,420100,湖北省,武汉市,硚口区,,,,False,False,,,,,,027,114.214746,30.582559,2025-12-05 23:50:09,2025-12-05 23:50:09
1908,CN,420000,420100,420103,district,420100,湖北省,武汉市,江汉区,,,,False,False,,,,,,027,114.270763,30.601129,2025-12-05 23:50:09,2025-12-05 23:50:09
1909,CN,420000,420100,420111,district,420100,湖北省,武汉市,洪山区,,,,False,False,,,,,,027,114.342664,30.500642,2025-12-05 23:50:09,2025-12-05 23:50:09
1910,CN,420000,420100,420105,district,420100,湖北省,武汉市,汉阳区,,,,False,False,,,,,,027,114.21859,30.554287,2025-12-05 23:50:09,2025-12-05 23:50:09
1911,CN,420000,420100,420112,district,420100,湖北省,武汉市,东西湖区,,,,False,False,,,,,,027,114.136295,30.620079,2025-12-05 23:50:09,2025-12-05 23:50:09
1912,CN,420000,420100,420116,district,420100,湖北省,武汉市,黄陂区,,,,False,False,,,,,,027,114.375698,30.882305,2025-12-05 23:50:09,2025-12-05 23:50:09
1913,CN,420000,420200,420205,district,420200,湖北省,黄石市,铁山区,,,,False,False,,,,,,0714,114.891603,30.203152,2025-12-05 23:50:09,2025-12-05 23:50:09
1914,CN,420000,420200,420203,district,420200,湖北省,黄石市,西塞山区,,,,False,False,,,,,,0714,115.110067,30.205114,2025-12-05 23:50:09,2025-12-05 23:50:09
1915,CN,420000,420200,420222,district,420200,湖北省,黄石市,阳新县,,,,False,False,,,,,,0714,115.215211,29.830236,2025-12-05 23:50:09,2025-12-05 23:50:09
