change_type,mall_code,name,old_category,new_category,old_level,new_level,reason
category,MALL_A3EE79BC,鸿蒙智行体验中心(问界|智界|享界)•连云港苏宁广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_5061F830,万有商业城,department_store,shopping_mall,,,keyword_shopping
category,MALL_E123CFBA,下车商贸城,department_store,shopping_mall,,,keyword_shopping
category,MALL_22C99E8A,仲集商贸城,department_store,shopping_mall,,,keyword_shopping
category,MALL_4F202A5E,利群时代,department_store,shopping_mall,,,typecode_0601
category,MALL_30D06027,商贸城,department_store,shopping_mall,,,keyword_shopping
category,MALL_E6552E11,四队商贸城,department_store,shopping_mall,,,keyword_shopping
category,MALL_57AD7882,壹帆广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_D46C0E60,时尚莱迪购物广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_906ABB99,紫金商业城,department_store,shopping_mall,,,keyword_shopping
category,MALL_FF9304B8,金事达购物中心,department_store,shopping_mall,,,keyword_shopping
category,MALL_386DB681,金海湾购物广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_7A96C698,锦绣中华商贸城,department_store,shopping_mall,,,keyword_shopping
category,MALL_CFAC8384,万年达商业广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_2723E4F4,利群时代灌南店,department_store,shopping_mall,,,typecode_0601
category,MALL_36FAAB2C,嘉润商贸城,department_store,shopping_mall,,,keyword_shopping
category,MALL_DDB0B8A1,新东商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_6E0809F8,新安商城A区,department_store,shopping_mall,,,keyword_shopping
category,MALL_BA47A6ED,新安商城C区,department_store,shopping_mall,,,keyword_shopping
category,MALL_5DB7D662,新安商城D区,department_store,shopping_mall,,,keyword_shopping
category,MALL_694C415A,新安商城E区,department_store,shopping_mall,,,keyword_shopping
category,MALL_8DF18DE9,新安商城G区,department_store,shopping_mall,,,keyword_shopping
category,MALL_6B68F1E2,新街口商贸城,department_store,shopping_mall,,,keyword_shopping
category,MALL_688EB71A,新西湖商业广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_108816E1,百禄商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_D7B2B960,百禄裕丰商业广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_03FBA8AB,长茂商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_117E7E0A,云昇国际广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_C4CF4893,同发购物中心,department_store,shopping_mall,,,keyword_shopping
category,MALL_0D0A1539,塔山商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_8D3609E3,墩尚时代都市广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_0DB19759,木头沟商业中心,department_store,shopping_mall,,,keyword_shopping
category,MALL_23851EF8,永泰商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_A3FD5D2D,江恒金山商贸城,department_store,shopping_mall,,,keyword_shopping
category,MALL_88D3D428,琪乐汇.汉堡.炸鸡,department_store,shopping_mall,,,typecode_0601
category,MALL_4E15B6D4,远大商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_22D6F35C,万润华泰商业广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_EEFD314D,东盛购物广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_17C274E8,东辛商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_EAE421CD,亚欧商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_8C6C1E66,人民商场(千樱小区东南),department_store,shopping_mall,,,typecode_0601
category,MALL_F0B07C9F,尚品购物广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_2AEEFA4B,广福商业城,department_store,shopping_mall,,,keyword_shopping
category,MALL_C74AC559,金太莱商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_0C69B5D9,金满楼商业广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_2382793A,金福德广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_A19F534D,雅禾悦乐汇购物中心,department_store,shopping_mall,,,keyword_shopping
category,MALL_6E48D81C,上会大鹏商场,department_store,shopping_mall,,,typecode_0601
category,MALL_EAD41198,上党供销社商场(暂停营业),department_store,shopping_mall,,,typecode_0601
category,MALL_BDDFF1CF,恒冠宝地汇,department_store,shopping_mall,,,typecode_0601
category,MALL_A7B62CE8,易购生活广场,community_mall,lifestyle_center,,,keyword_lifestyle
category,MALL_573C1820,财富广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_FD7E80BE,购物广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_0DED9963,金谷商厦,department_store,shopping_mall,,,typecode_0601
category,MALL_FE51ECC1,铭基商贸城A区03栋,department_store,shopping_mall,,,keyword_shopping
category,MALL_AE14C0AF,铭基商贸城A区4栋,department_store,shopping_mall,,,keyword_shopping
category,MALL_02F689EC,铭基商贸城B2区,department_store,shopping_mall,,,keyword_shopping
category,MALL_FD904CC0,铭基商贸城B3区,department_store,shopping_mall,,,keyword_shopping
category,MALL_058C7E9C,铭基商贸城B5区,department_store,shopping_mall,,,keyword_shopping
category,MALL_A0F79F13,铭基商贸城B6区,department_store,shopping_mall,,,keyword_shopping
category,MALL_F17BC1C8,铭基商贸城E区2栋,department_store,shopping_mall,,,keyword_shopping
category,MALL_95A0044E,万家隆购物广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_6BF96D3C,中山商城(丹凤北路),department_store,shopping_mall,,,keyword_shopping
category,MALL_5FF22BD4,亿客隆生活购物中心,shopping_mall,lifestyle_center,,,keyword_lifestyle
category,MALL_4F236C01,亿达广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_DF0120D1,八佰伴,department_store,shopping_mall,,,typecode_0601
category,MALL_351F1C1A,凤影商厦,department_store,shopping_mall,,,typecode_0601
category,MALL_6616C2C7,太阳城商厦(新民东路),department_store,shopping_mall,,,keyword_shopping
category,MALL_D67ED373,新九广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_1814181D,欧家乐生活购物中心,shopping_mall,lifestyle_center,,,keyword_lifestyle
category,MALL_4C5287F7,润尚广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_B18FB964,百润购物中心,department_store,shopping_mall,,,keyword_shopping
category,MALL_76327AC5,福街商业广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_7947370B,金鹰国际广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_F3EE727D,亚太广场(智慧大道),department_store,shopping_mall,,,keyword_shopping
category,MALL_49ECE6F8,优盛生活广场,community_mall,lifestyle_center,,,keyword_lifestyle
category,MALL_3F01A247,大港商贸广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_0ED4715C,太和商业广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_6BC4CED1,学府商业中心,department_store,shopping_mall,,,keyword_shopping
category,MALL_D38885E4,新世纪商厦(中山东路),department_store,shopping_mall,,,typecode_0601
category,MALL_B1581662,永隆城市广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_314A5BAC,玖珑城购物公园,department_store,shopping_mall,,,keyword_shopping
category,MALL_4AF8A885,甘露商场,department_store,shopping_mall,,,typecode_0601
category,MALL_AEA878C0,甘露商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_09B5BBCD,邻里中心(瑞城路),community_mall,lifestyle_center,,,keyword_lifestyle
category,MALL_8D728698,金港生活广场,community_mall,lifestyle_center,,,keyword_lifestyle
category,MALL_F5774DA8,镇江漫书城文化商业广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_FF3D346D,万象城,department_store,shopping_mall,,,keyword_shopping
category,MALL_48A4C171,中央商场,department_store,shopping_mall,,,typecode_0601
category,MALL_EF5B151E,元丰商城(鲜鱼巷口),department_store,shopping_mall,,,keyword_shopping
category,MALL_8E882E28,凤凰城·邻里中心,community_mall,lifestyle_center,,,keyword_lifestyle
category,MALL_70DBC5CF,句容之江商贸城,department_store,shopping_mall,,,keyword_shopping
category,MALL_29756545,句容华瑞嘉益商业广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_42D00145,后白商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_8530FB5D,天一商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_D5EED221,宝地广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_A6837249,富豪广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_5D7B28C3,悦来里购物中心,shopping_mall,lifestyle_center,,,keyword_lifestyle
category,MALL_0F04747D,景阳广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_2760CA70,碧桂园欢乐城,department_store,shopping_mall,,,keyword_shopping
category,MALL_4A9B560A,耀达商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_7A8AD074,金润北门町,department_store,shopping_mall,,,typecode_0601
category,MALL_3A0F27FA,中央商场,department_store,shopping_mall,,,typecode_0601
category,MALL_41216FDF,中央广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_122FA1A4,好人广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_8B033ABF,扬中商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_6B784FB2,扬中明珠农商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_B0571342,扬子商业广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_DEC7BD21,文景国际购物中心,department_store,shopping_mall,,,keyword_shopping
category,MALL_1634BBF2,汇金广场(同心路),department_store,shopping_mall,,,keyword_shopping
category,MALL_1F3C2044,红光商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_4E1EE411,苏佰业购物广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_54BAE787,通达商厦,department_store,shopping_mall,,,typecode_0601
category,MALL_3870B373,金谷商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_5E6FB239,中央大街(义士路),department_store,shopping_mall,,,typecode_0601
category,MALL_BE6E5976,六空商场,department_store,shopping_mall,,,typecode_0601
category,MALL_7E0E49B2,镇江商业城,department_store,shopping_mall,,,keyword_shopping
category,MALL_ADE18E4A,万年财富购物广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_AFEFF278,商贸广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_EF7EEC18,宝润商业广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_15C750A2,永富商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_CE2E921D,润丰广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_8CAF0EC0,余干县阳辉绿色农技公司,department_store,shopping_mall,,,typecode_0601
category,MALL_6C7B7093,利群超市,department_store,shopping_mall,,,typecode_0601
category,MALL_F9383D7F,天虹商场,department_store,shopping_mall,,,typecode_0601
category,MALL_BA9BBBB8,财富商场,department_store,shopping_mall,,,typecode_0601
category,MALL_E8AFFD12,金洪商贸城,department_store,shopping_mall,,,keyword_shopping
category,MALL_E8AA7ED8,鹏泰信江购物广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_2CAF3ED9,黄金埠商贸城,department_store,shopping_mall,,,keyword_shopping
category,MALL_7C7ED7AC,万力时代广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_33512D6E,万福广场(五三中大道),department_store,shopping_mall,,,keyword_shopping
category,MALL_7770B1B8,上饶天虹购物中心,department_store,shopping_mall,,,keyword_shopping
category,MALL_9B6787B3,佳利商城1区,department_store,shopping_mall,,,keyword_shopping
category,MALL_11E4D794,华熙中心广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_2440E87C,合力万胜商业管理有限公司,department_store,shopping_mall,,,typecode_0601
category,MALL_52964AE3,商业购物广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_5FA4E413,恒基商贸城,department_store,shopping_mall,,,keyword_shopping
category,MALL_94520856,新力新天地,department_store,lifestyle_center,,,keyword_lifestyle
category,MALL_FED666CC,明珠商业广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_DA7041E3,正大商厦,department_store,shopping_mall,,,typecode_0601
category,MALL_ACD4AAB3,江南商贸城C区,department_store,shopping_mall,,,keyword_shopping
category,MALL_C9B2F3A9,江南商贸城G区,department_store,shopping_mall,,,keyword_shopping
category,MALL_6895749F,生活购物中心,shopping_mall,lifestyle_center,,,keyword_lifestyle
category,MALL_3ADAA14E,银泰时尚广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_56084D20,龙华商业中心,department_store,shopping_mall,,,keyword_shopping
category,MALL_C037A689,华星广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_ED19EE75,茶乡商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_89FBD548,商城南货,department_store,shopping_mall,,,keyword_shopping
category,MALL_0ED65E45,宝利汇时尚广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_FD1225C3,广丰区华西城,department_store,shopping_mall,,,keyword_shopping
category,MALL_E2D5B5DC,新世纪超市,department_store,shopping_mall,,,typecode_0601
category,MALL_E53DB06F,百姓商场,department_store,shopping_mall,,,typecode_0601
category,MALL_239FD9C9,龙华购物广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_E66A9596,上饶万慧广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_F2AC737E,佳利商城2区,department_store,shopping_mall,,,keyword_shopping
category,MALL_E516B9C2,佳利商城4区,department_store,shopping_mall,,,keyword_shopping
category,MALL_BFCD90BF,惟义邻里中心,community_mall,lifestyle_center,,,keyword_lifestyle
category,MALL_85DD4AB5,新洲国际商业城A区,department_store,shopping_mall,,,keyword_shopping
category,MALL_D7020231,新洲国际商业城B区,department_store,shopping_mall,,,keyword_shopping
category,MALL_45B2342F,皂头商贸城,department_store,shopping_mall,,,keyword_shopping
category,MALL_4DF5EBF4,石人商贸城,department_store,shopping_mall,,,keyword_shopping
category,MALL_C7EEB666,金峰商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_FAD4EA74,饶南大市场,department_store,shopping_mall,,,typecode_0601
category,MALL_3C177657,兴隆商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_B291FCB8,叠山商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_B4609363,汇金商业广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_75D4868A,滨江时代广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_A9330785,亿品广场(装修中),department_store,shopping_mall,,,keyword_shopping
category,MALL_647DFD6C,南门商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_C927BC2A,德兴市商贸中心,department_store,shopping_mall,,,keyword_shopping
category,MALL_2DFA3143,福泰广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_28E8FC72,枫盛广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_8811C39E,蓝丰批发超市,department_store,shopping_mall,,,typecode_0601
category,MALL_B6439741,龙华商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_609B8728,东门商业广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_E334B54E,壹号广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_45A9483A,新世纪超市,department_store,shopping_mall,,,typecode_0601
category,MALL_424F969B,汇金广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_1460C504,炜达·万盛广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_D4C92324,玉山县商业城,department_store,shopping_mall,,,keyword_shopping
category,MALL_8AA22539,上饶市鄱阳县芦田乡滨湖国际商贸城,department_store,shopping_mall,,,keyword_shopping
category,MALL_96126603,伟华商厦,department_store,shopping_mall,,,typecode_0601
category,MALL_8EBF962A,周星购物广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_5E482AC6,壹景广场(装修中),department_store,shopping_mall,,,keyword_shopping
category,MALL_0FB0D757,学府购物广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_9C81DCC9,汇紫云里,shopping_mall,lifestyle_center,,,keyword_lifestyle
category,MALL_75BCDE7B,财富购物广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_38E80146,鄱阳喜盈门·范城,department_store,shopping_mall,,,keyword_shopping
category,MALL_56A73AD6,阳光商贸城(建设中),department_store,shopping_mall,,,keyword_shopping
category,MALL_C2063CF8,世纪商贸城,department_store,shopping_mall,,,keyword_shopping
category,MALL_4E755EC0,九狮商业广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_388F03A9,东方巴黎商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_E5BAAE24,凤凰商厦,department_store,shopping_mall,,,typecode_0601
category,MALL_188B6216,名品广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_61073243,横坑商贸城19栋A,department_store,shopping_mall,,,keyword_shopping
category,MALL_35DD47DB,横杭商贸城,department_store,shopping_mall,,,keyword_shopping
category,MALL_D7ED4EC8,车站商贸城,department_store,transport_hub,,,keyword_transport
category,MALL_98876E87,铜锣湾潮尚汇批发城,department_store,shopping_mall,,,keyword_shopping
category,MALL_A2E4C7FD,高彤商贸西港购物广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_56F2F0DF,共青城学府广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_8833EDC0,凯旋城,department_store,shopping_mall,,,keyword_shopping
category,MALL_F0B3AC7E,大泽泰时代广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_E298F1A9,天虹商场,department_store,shopping_mall,,,typecode_0601
category,MALL_1FE92F66,银海商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_6731F18F,中基庐阳商贸城,department_store,shopping_mall,,,keyword_shopping
category,MALL_B12CBE59,天元商贸旅游城,department_store,shopping_mall,,,keyword_shopping
category,MALL_72C313FE,庐湖春天购物广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_35930568,庐阳国际,department_store,shopping_mall,,,typecode_0601
category,MALL_E71AEE35,观湖商厦,department_store,shopping_mall,,,typecode_0601
category,MALL_4AB04E1D,万盛商业广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_148C1CDD,彭蠡商贸城,department_store,shopping_mall,,,keyword_shopping
category,MALL_F9796B52,彭蠡商贸城(马湖路),department_store,shopping_mall,,,keyword_shopping
category,MALL_134C4699,棉船商场,department_store,shopping_mall,,,typecode_0601
category,MALL_B6CFD188,浪溪商场,department_store,shopping_mall,,,typecode_0601
category,MALL_6212E475,龙城天街,department_store,shopping_mall,,,keyword_shopping
category,MALL_E506AA9D,为邦生活广场,community_mall,lifestyle_center,,,keyword_lifestyle
category,MALL_7EE91761,时代商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_908CA5AB,信华-芒果时代广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_A307CEF2,天禧国际商业中心,department_store,shopping_mall,,,keyword_shopping
category,MALL_5A650A68,天顺广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_839CE398,鹏辉购物广场二店,department_store,shopping_mall,,,keyword_shopping
category,MALL_E29B4E7C,乐佳广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_F01622C2,新城西苑商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_326EC79D,西宛商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_87038088,中瀚城东购物中心,department_store,shopping_mall,,,keyword_shopping
category,MALL_10550228,信华广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_E9ABC7C9,富源广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_EEE99197,浔阳区联泰·万泰城,department_store,shopping_mall,,,keyword_shopping
category,MALL_10D6EBEB,联盛白鹿广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_63696D0E,鹏泰购物广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_78D9DDE1,铜锣湾广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_54461D15,颐高广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_54E8DAF4,立信城市广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_0A0DBA8B,联盛国际A3号楼,department_store,shopping_mall,,,typecode_0601
category,MALL_965610BD,赤乌商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_8D880D84,顺达商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_D22904E5,徐埠商贸中心,department_store,shopping_mall,,,keyword_shopping
category,MALL_A44903C4,中山道8号,department_store,shopping_mall,,,typecode_0601
category,MALL_5EF4F68A,淘宝街地下商场,department_store,shopping_mall,,,typecode_0601
category,MALL_9EBA1D3B,百盛A馆,department_store,shopping_mall,,,typecode_0601
category,MALL_A43E8FD6,百盛B馆,department_store,shopping_mall,,,typecode_0601
category,MALL_02074061,裕滔广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_FC8B71CB,财富购物广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_D8192905,长申购物广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_87F08EB9,加利福商业广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_440B976E,南昌银三角国际商贸城,department_store,shopping_mall,,,keyword_shopping
category,MALL_85B20BC3,和乐邻里购物中心,community_mall,lifestyle_center,,,keyword_lifestyle
category,MALL_FAF7224D,天虹购物中心,department_store,shopping_mall,,,keyword_shopping
category,MALL_B2A134B4,恒大城商业中心,department_store,shopping_mall,,,keyword_shopping
category,MALL_1FE1E43E,江西居家商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_1D1B036F,波比艾斯,department_store,shopping_mall,,,typecode_0601
category,MALL_03599056,玺悦城生活广场,community_mall,lifestyle_center,,,keyword_lifestyle
category,MALL_7D31D2D0,玺悦城美食生活广场2区,community_mall,lifestyle_center,,,keyword_lifestyle
category,MALL_9E31AD5A,皇朝广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_0FF82F34,粤客隆,department_store,shopping_mall,,,typecode_0601
category,MALL_949F2775,为邦生活广场(装修中),community_mall,lifestyle_center,,,keyword_lifestyle
category,MALL_E7813072,安义商城A区,department_store,shopping_mall,,,keyword_shopping
category,MALL_4645139E,安义商城B区,department_store,shopping_mall,,,keyword_shopping
category,MALL_E4795AEC,安义商城C区,department_store,shopping_mall,,,keyword_shopping
category,MALL_C0765539,安义商城D区,department_store,shopping_mall,,,keyword_shopping
category,MALL_13EF530F,潦河上海湾,department_store,shopping_mall,,,typecode_0601
category,MALL_E43A7229,车站时代广场,department_store,transport_hub,,,keyword_transport
category,MALL_645E1142,军隆广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_4E2E9875,凯丰购物广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_1E6D7A53,南昌TGO世纪万象广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_2C35E597,南昌市下罗商贸城,department_store,shopping_mall,,,keyword_shopping
category,MALL_EFC0A9D6,南昌理工学院(南昌校区)博林中心广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_D88551E8,天虹购物中心,department_store,shopping_mall,,,keyword_shopping
category,MALL_84E63579,江中商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_9E753063,漫和城邻里商业中心,community_mall,lifestyle_center,,,keyword_lifestyle
category,MALL_841424F0,阳光里生活广场,community_mall,lifestyle_center,,,keyword_lifestyle
category,MALL_B19ABDCD,南昌T16购物中心,transport_hub,shopping_mall,,,keyword_shopping
category,MALL_14D3EF34,印象城,department_store,shopping_mall,,,keyword_shopping
category,MALL_C1A9720D,和昌熙梦里,department_store,lifestyle_center,,,keyword_lifestyle
category,MALL_F43ED9EA,和昌里,department_store,lifestyle_center,,,keyword_lifestyle
category,MALL_5560CF46,天虹购物中心,department_store,shopping_mall,,,keyword_shopping
category,MALL_7386B9C6,普菲特生活广场,community_mall,lifestyle_center,,,keyword_lifestyle
category,MALL_2202B5A0,绿地缤纷城,department_store,shopping_mall,,,keyword_shopping
category,MALL_98D8BF79,绿地缤纷城右里,shopping_mall,lifestyle_center,,,keyword_lifestyle
category,MALL_BB01737D,联发广场天虹商场店,department_store,shopping_mall,,,keyword_shopping
category,MALL_DAEB89A3,IM盈石广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_D6467FC5,万国国际大酒店-商场,department_store,shopping_mall,,,typecode_0601
category,MALL_31A88F8B,丰源金润广场-F栋,department_store,shopping_mall,,,keyword_shopping
category,MALL_F4E47EB2,动壹基地,department_store,shopping_mall,,,typecode_0601
category,MALL_F3A2294F,天虹购物中心,department_store,shopping_mall,,,keyword_shopping
category,MALL_9EC13E4B,开明商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_A44DBC2C,恒茂新时代广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_B9BDC444,时尚购物街精品广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_5B2D552C,汇海国际广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_D98E0A2A,老福山地下商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_64355DD7,购购商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_792A68E5,金润广场1期P栋,department_store,shopping_mall,,,keyword_shopping
category,MALL_6972B01D,金润广场L栋,department_store,shopping_mall,,,keyword_shopping
category,MALL_D638A9DE,飞牛网,department_store,shopping_mall,,,typecode_0601
category,MALL_F5795817,九颂山河IM广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_7E9D15D0,天虹,department_store,shopping_mall,,,typecode_0601
category,MALL_8A181CFA,天集商业广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_47A26B18,永盛购物广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_2261AF85,温圳·明星商业城,department_store,shopping_mall,,,keyword_shopping
category,MALL_C126A621,星悦汇,department_store,shopping_mall,,,typecode_0601
category,MALL_997B8D84,王府井购物中心,department_store,shopping_mall,,,keyword_shopping
category,MALL_CA4C8815,香悦里商业广场,department_store,lifestyle_center,,,keyword_lifestyle
category,MALL_9742D438,万象汇负一楼杂物社,department_store,shopping_mall,,,typecode_0601
category,MALL_361EFA36,吾悦广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_6B21E6C6,天虹购物中心,department_store,shopping_mall,,,keyword_shopping
category,MALL_5F251251,恒茂梦时代广场C栋,department_store,shopping_mall,,,keyword_shopping
category,MALL_84278746,恒茂梦时代广场F栋,department_store,shopping_mall,,,keyword_shopping
category,MALL_9A3AB0E9,恒茂梦时代广场G栋,department_store,shopping_mall,,,keyword_shopping
category,MALL_2829D6CD,周大福,department_store,shopping_mall,,,typecode_0601
category,MALL_72AE9B69,潞田商贸城,department_store,shopping_mall,,,keyword_shopping
category,MALL_16F6C858,冠瑞商业城,department_store,shopping_mall,,,keyword_shopping
category,MALL_E8F24E76,中源购物广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_4BE65CED,塘东百家欣购物中心,department_store,shopping_mall,,,keyword_shopping
category,MALL_B585D544,横江商业中心,department_store,shopping_mall,,,keyword_shopping
category,MALL_993C6507,九颂购物公园,department_store,shopping_mall,,,keyword_shopping
category,MALL_C5E2FC2A,兴华国际商业城,department_store,shopping_mall,,,keyword_shopping
category,MALL_04B73D28,商业中心,department_store,shopping_mall,,,keyword_shopping
category,MALL_18750C3E,天虹购物中心,department_store,shopping_mall,,,keyword_shopping
category,MALL_730095D8,天虹超市,department_store,shopping_mall,,,typecode_0601
category,MALL_CA388234,解放商场,department_store,shopping_mall,,,typecode_0601
category,MALL_5F161066,同利祥商场,department_store,shopping_mall,,,typecode_0601
category,MALL_605887FF,城南商贸城,department_store,shopping_mall,,,keyword_shopping
category,MALL_64B533AB,阜田新城阜田商业广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_F2143D10,心连心精品生活广场,community_mall,lifestyle_center,,,keyword_lifestyle
category,MALL_59489561,峡江商城小区,department_store,shopping_mall,,,keyword_shopping
category,MALL_A6282F00,新世纪购物广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_0E22BDEC,新世纪超市,department_store,shopping_mall,,,typecode_0601
category,MALL_49DB9F2B,玉峡商贸城,department_store,shopping_mall,,,keyword_shopping
category,MALL_6A7E6C97,瑜江商贸城,department_store,shopping_mall,,,keyword_shopping
