mall_code,name,city_name,district_name,existing_poi,status,candidate_poi_id,candidate_name,score,distance_m,need_review,action
MALL_6808D596,东宝左一城,潮州市,湘桥区,B0J1V58FZT,matched,B0J1V58FZT,东宝左一城,90.0,0.0,False,kept_existing
MALL_E410213D,厦寺商贸城,潮州市,湘桥区,B0FFIVIWSU,matched,B0FFIVIWSU,厦寺商贸城,90.0,0.0,False,kept_existing
MALL_AF1681CD,外滩新天地购物中心,潮州市,湘桥区,B0HU5UMUST,matched,B0HU5UMUST,外滩新天地购物中心,90.0,0.0,False,kept_existing
MALL_C1AD05D9,奎元广场,潮州市,湘桥区,B0H6GMXRGN,matched,B0H6GMXRGN,奎元广场,90.0,0.0,False,kept_existing
MALL_992F2199,建兴商场,潮州市,湘桥区,B030000LKW,matched,B030000LKW,建兴商场,90.0,0.0,False,kept_existing
MALL_B95FA986,开元美食集市,潮州市,湘桥区,B0300007BK,matched,B0300007BK,开元美食集市,90.0,0.0,False,kept_existing
MALL_BD015A46,春辉商厦,潮州市,湘桥区,B0FFK81YWL,matched,B0FFK81YWL,春辉商厦,90.0,0.0,False,kept_existing
MALL_A9F0C8F8,百货大楼,潮州市,湘桥区,B0300006PX,matched,B0300006PX,百货大楼,90.0,0.0,False,kept_existing
MALL_1429C235,世纪万民福购物广场,潮州市,潮安区,B0J6ZNC424,matched,B0J6ZNC424,世纪万民福购物广场,90.0,0.0,False,kept_existing
MALL_083B2221,南风里A区,潮州市,潮安区,B0H3V59R4R,matched,B0H3V59R4R,南风里A区,90.0,0.0,False,kept_existing
MALL_0E935B5F,右一城,潮州市,潮安区,B0FFH8FVXI,matched,B0FFH8FVXI,右一城,90.0,0.0,False,kept_existing
MALL_AF3CBAE2,壹品天下,潮州市,潮安区,B0LUDRDBNG,matched,B0LUDRDBNG,壹品天下,90.0,0.0,False,kept_existing
MALL_3AAB5DF1,左一城,潮州市,潮安区,B0GULRS0QC,matched,B0GULRS0QC,左一城,90.0,0.0,False,kept_existing
MALL_8059BAEF,悦丰商行仓库,潮州市,潮安区,B0LAVK0UX0,matched,B0LAVK0UX0,悦丰商行仓库,90.0,0.0,False,kept_existing
MALL_21D1347F,文里商贸城,潮州市,潮安区,B0FFGBUS1G,matched,B0FFGBUS1G,文里商贸城,90.0,0.0,False,kept_existing
MALL_BC36D6D6,财富中心南风里B区,潮州市,潮安区,B0FFLJAGVJ,matched,B0FFLJAGVJ,财富中心南风里B区,90.0,0.0,False,kept_existing
MALL_DC10F3E8,购物广场,潮州市,潮安区,B0I2XR4TQ2,matched,B0I2XR4TQ2,购物广场,0.0,0.0,True,kept_existing
MALL_3837E6C4,金北商城,潮州市,潮安区,B0FFGJM91H,matched,B0FFGJM91H,金北商城,90.0,0.0,False,kept_existing
MALL_16EED422,金富美购物中心,潮州市,潮安区,B0GKJPX3ZM,matched,B0GKJPX3ZM,金富美购物中心,90.0,0.0,False,kept_existing
MALL_3CC12AF1,金桦商业城,潮州市,潮安区,B0G3JO8YEW,matched,B0G3JO8YEW,金桦商业城,90.0,0.0,False,kept_existing
MALL_46E05258,雅丽购物,潮州市,潮安区,B03000MKRV,matched,B03000MKRV,雅丽购物,90.0,0.0,False,kept_existing
MALL_19B93B6D,鲜乐选购物广场,潮州市,潮安区,B0FFM7QC7X,matched,B0FFM7QC7X,鲜乐选购物广场(凤塘店),75.0,0.0,False,kept_existing
MALL_82E01A92,黎明购物,潮州市,潮安区,B030000URO,matched,B030000URO,黎明购物,90.0,0.0,False,kept_existing
MALL_DCDE0813,兴华自选商场,潮州市,饶平县,B0FFF3YH79,matched,B0FFF3YH79,兴华自选商场,90.0,0.0,False,kept_existing
MALL_99E58B2E,大楼百货,潮州市,饶平县,B0FFH8TECP,matched,B0FFH8TECP,大楼百货,90.0,0.0,False,kept_existing
MALL_91809EF2,新尚购物商场,潮州市,饶平县,B0FFKG2EN9,matched,B0FFKG2EN9,新尚购物商场,90.0,0.0,False,kept_existing
MALL_EEC92C22,永昌隆购物商场,潮州市,饶平县,B030000LJ3,matched,B030000LJ3,永昌隆购物商场,90.0,0.0,False,kept_existing
MALL_E740DEB6,饶平唐商广场,潮州市,饶平县,B0KU274617,matched,B0KU274617,饶平唐商广场,90.0,0.0,False,kept_existing
MALL_61C3F13E,丽湖名居商业广场,珠海市,斗门区,B02F401FC3,matched,B02F401FC3,丽湖名居商业广场,90.0,0.0,False,kept_existing
MALL_73FC777D,乐家家购物广场,珠海市,斗门区,B0IAMRODDB,matched,B0IAMRODDB,乐家家购物广场,90.0,0.0,False,kept_existing
MALL_209D10CE,伯多禄商场,珠海市,斗门区,B02F402XDS,matched,B02F402XDS,伯多禄商场,90.0,0.0,False,kept_existing
MALL_18197F89,南门广场,珠海市,斗门区,B0G2NC55YH,matched,B0G2NC55YH,南门广场,90.0,0.0,False,kept_existing
MALL_AA94E4DB,嘉洲时尚广场,珠海市,斗门区,B0FFHOGYO1,matched,B0FFHOGYO1,嘉洲时尚广场,90.0,0.0,False,kept_existing
MALL_2ED50339,大信·新都汇,珠海市,斗门区,B0FFFQ0B47,matched,B0FFFQ0B47,大信·新都汇,90.0,0.0,False,kept_existing
MALL_CBE724A8,天和百货,珠海市,斗门区,B02F402U2B,matched,B02F402U2B,天和百货(西埔市场店),75.0,0.0,False,kept_existing
MALL_37E9E622,家和城广场,珠海市,斗门区,B0FFIPORFH,matched,B0FFIPORFH,家和城广场,90.0,0.0,False,kept_existing
MALL_F260F094,广兴隆购物广场,珠海市,斗门区,B02F402YR4,matched,B02F402YR4,广兴隆购物广场(斗门店),75.0,0.0,False,kept_existing
MALL_FF32F78B,新堂城市商业广场,珠海市,斗门区,B02F40R4HV,matched,B02F40R4HV,新堂城市商业广场,90.0,0.0,False,kept_existing
MALL_57D32FBB,新百百货,珠海市,斗门区,B02F40OPO3,matched,B02F40OPO3,新百百货(新民路步行街店),75.0,0.0,False,kept_existing
MALL_2F9CECF0,时代商城,珠海市,斗门区,B0FFIJAC4P,matched,B0FFIJAC4P,时代商城(新民路步行街店),75.0,0.0,False,kept_existing
MALL_80E5FFD0,星风商城,珠海市,斗门区,B02F4020VZ,matched,B02F4020VZ,星风商城(乾务店),75.0,0.0,False,kept_existing
MALL_0769F451,汇星商业城,珠海市,斗门区,B02F40OJMW,matched,B02F40OJMW,汇星商业城,90.0,0.0,False,kept_existing
MALL_4410311A,澳威广场,珠海市,斗门区,B0I3F7R6U7,matched,B0I3F7R6U7,澳威广场,90.0,0.0,False,kept_existing
MALL_0CA16432,珠海斗门世荣万达广场,珠海市,斗门区,B0H0VC1S73,matched,B0H0VC1S73,珠海斗门世荣万达广场,90.0,0.0,False,kept_existing
MALL_71A67894,白马地下购物城,珠海市,斗门区,B02F401AET,matched,B02F401AET,白马地下购物城,90.0,0.0,False,kept_existing
MALL_88A4FAB2,盛客购物广场,珠海市,斗门区,B0FFFE1AHE,matched,B0FFFE1AHE,盛客购物广场(西埔店),75.0,0.0,False,kept_existing
MALL_FE3A4206,荔山商业广场B座,珠海市,斗门区,B0H6SYY308,matched,B0H6SYY308,荔山商业广场B座,90.0,0.0,False,kept_existing
MALL_DBB3CE91,隆盛广场,珠海市,斗门区,B02F402XH6,matched,B02F402XH6,隆盛广场,90.0,0.0,False,kept_existing
MALL_37656930,003商业广场,珠海市,金湾区,B02F401EMZ,matched,B02F401EMZ,003商业广场,90.0,0.0,False,kept_existing
MALL_5E449929,HUAWEI华为专卖店,珠海市,金湾区,B0FFGA20JO,matched,B0FFGA20JO,HUAWEI华为专卖店,90.0,0.0,False,kept_existing
MALL_8380EEDF,万科里缤纷海岸,珠海市,金湾区,B0HKJC274X,matched,B0HKJC274X,万科里缤纷海岸,90.0,0.0,False,kept_existing
MALL_7D33DFF4,京华MALL,珠海市,金湾区,B0IR0SS8JD,matched,B0IR0SS8JD,京华MALL,90.0,0.0,False,kept_existing
MALL_E6A0C5C7,兆丰商业城,珠海市,金湾区,B0FFICRJZ8,matched,B0FFICRJZ8,兆丰商业城,90.0,0.0,False,kept_existing
MALL_EC189F59,兆平商业城,珠海市,金湾区,B02F401KA0,matched,B02F401KA0,兆平商业城,90.0,0.0,False,kept_existing
MALL_D09B621F,华晨商业广场,珠海市,金湾区,B0ID7RSDFD,matched,B0ID7RSDFD,华晨商业广场(华晨商业大厦店),75.0,0.0,False,kept_existing
MALL_D3A63BCB,南水购物广场,珠海市,金湾区,B0IDD7ICZS,matched,B0IDD7ICZS,南水购物广场,90.0,0.0,False,kept_existing
MALL_89338476,听涛雅苑商业广场,珠海市,金湾区,B0H3YU6LAR,matched,B0H3YU6LAR,听涛雅苑商业广场,90.0,0.0,False,kept_existing
MALL_FF8CA623,旭泰商业城,珠海市,金湾区,B02F402YTR,matched,B02F402YTR,旭泰商业城,90.0,0.0,False,kept_existing
MALL_E2526867,正光广场,珠海市,金湾区,B0FFKHKC6O,matched,B0FFKHKC6O,正光广场,90.0,0.0,False,kept_existing
MALL_CE81D808,泰然西西里,珠海市,金湾区,B0FFMDF2XM,matched,B0FFMDF2XM,泰然西西里,90.0,0.0,False,kept_existing
MALL_E9D6DA8E,珠海文德广场,珠海市,金湾区,B0FFIN8L5Q,matched,B0FFIN8L5Q,珠海文德广场,90.0,0.0,False,kept_existing
MALL_09E5C653,珠海生活营地,珠海市,金湾区,B0FFFSBYWO,matched,B0FFFSBYWO,珠海生活营地,90.0,0.0,False,kept_existing
MALL_DD51A19A,睦邻商业中心,珠海市,金湾区,B0FFH5O9AO,matched,B0FFH5O9AO,睦邻商业中心,90.0,0.0,False,kept_existing
MALL_85637124,第首购物广场,珠海市,金湾区,B0FFIP1O3F,matched,B0FFIP1O3F,第首购物广场,90.0,0.0,False,kept_existing
MALL_15B0BB0B,翰林商业广场,珠海市,金湾区,B02F40OHP5,matched,B02F40OHP5,翰林商业广场,90.0,0.0,False,kept_existing
MALL_238B23F0,融力商业广场,珠海市,金湾区,B0GUBROR4O,matched,B0GUBROR4O,融力商业广场(珠海西湖工业大厦店),75.0,0.0,False,kept_existing
MALL_37F8206A,钰海万国汇美食街,珠海市,金湾区,B0JUR1GYJL,matched,B0JUR1GYJL,钰海万国汇美食街(钰海万国汇购物广场店),75.0,0.0,False,kept_existing
MALL_67511C5B,钰海万国汇购物广场,珠海市,金湾区,B0FFFS8V73,matched,B0FFFS8V73,钰海万国汇购物广场(平沙店),75.0,0.0,False,kept_existing
MALL_D19180A0,鹏泰百货,珠海市,金湾区,B0FFF5LMD6,matched,B0FFF5LMD6,鹏泰百货(三灶店),75.0,0.0,False,kept_existing
MALL_CC0E91FC,鹏泰百货三灶店(西门),珠海市,金湾区,B02F40QAVU,matched,B02F40QAVU,鹏泰百货三灶店(西门),90.0,0.0,False,kept_existing
MALL_D9E0EE10,Gi时代广场,珠海市,香洲区,B02F40OSFD,matched,B02F40OSFD,Gi时代广场,90.0,0.0,False,kept_existing
MALL_F592385E,万象汇,珠海市,香洲区,B0FFILKIIE,matched,B0FFILKIIE,万象汇,90.0,0.0,False,kept_existing
MALL_D3D755CA,十字门华发商都二期,珠海市,香洲区,B0JU47BEX5,matched,B0JU47BEX5,十字门华发商都二期,90.0,0.0,False,kept_existing
MALL_13FA958A,夏湾购物市场,珠海市,香洲区,B02F4009B5,matched,B02F4009B5,夏湾购物市场,90.0,0.0,False,kept_existing
MALL_A4349AF4,大前门商业广场,珠海市,香洲区,B0FFJBC3SB,matched,B0FFJBC3SB,大前门商业广场,90.0,0.0,False,kept_existing
MALL_A93F3875,摩尔广场(迎宾南路),珠海市,香洲区,B0FFFAGM3M,matched,B0FFFAGM3M,摩尔广场(迎宾南路),90.0,0.0,False,kept_existing
MALL_AFF6954A,旺角荟,珠海市,香洲区,B02F402KDD,matched,B02F402KDD,旺角荟,90.0,0.0,False,kept_existing
MALL_1F08BE06,柠溪文化广场,珠海市,香洲区,B02F402HPP,matched,B02F402HPP,柠溪文化广场,90.0,0.0,False,kept_existing
MALL_E5E89373,横琴中央汇,珠海市,香洲区,B0FFJG9ID8,matched,B0FFJG9ID8,横琴中央汇,90.0,0.0,False,kept_existing
MALL_58958117,横琴华发商都,珠海市,香洲区,B0KD5SVIBK,matched,B0KD5SVIBK,横琴华发商都,90.0,0.0,False,kept_existing
MALL_8DB98EEB,正方优和汇·城市客厅,珠海市,香洲区,B0I1YU9844,matched,B0I1YU9844,正方优和汇·城市客厅,90.0,0.0,False,kept_existing
MALL_88341BC2,正邦广场,珠海市,香洲区,B02F40OSPM,matched,B02F40OSPM,正邦广场,90.0,0.0,False,kept_existing
MALL_A0F478FA,珠海佑里碧乐城,珠海市,香洲区,B0I3FLYXUO,matched,B0I3FLYXUO,珠海佑里碧乐城,90.0,0.0,False,kept_existing
MALL_00F8EA92,珠海印象城,珠海市,香洲区,B0FFH6H4CN,matched,B0FFH6H4CN,珠海印象城,90.0,0.0,False,kept_existing
MALL_6C4DE72D,珠海口岸购物广场,珠海市,香洲区,B0HRUZFFR4,matched,B0HRUZFFR4,珠海口岸购物广场,90.0,0.0,False,kept_existing
MALL_432E18AE,珠海天虹商场,珠海市,香洲区,B0FFHB3194,matched,B0FFHB3194,珠海天虹商场,90.0,0.0,False,kept_existing
MALL_1A26CF46,珠海横琴购口岸商业广场,珠海市,香洲区,B0FFLER2TN,matched,B0FFLER2TN,珠海横琴购口岸商业广场,90.0,0.0,False,kept_existing
MALL_A2E8F5C8,珠海玖洲道购物公园店,珠海市,香洲区,B0G2ND1H0I,matched,B0G2ND1H0I,珠海玖洲道购物公园店,90.0,0.0,False,kept_existing
MALL_D9142153,珠海高新宝龙广场,珠海市,香洲区,B0GUSCKZZR,matched,B0GUSCKZZR,珠海高新宝龙广场,90.0,0.0,False,kept_existing
MALL_2B1F4607,茂业百货,珠海市,香洲区,B02F4001F0,matched,B02F4001F0,茂业百货(珠海香洲店),75.0,0.0,False,kept_existing
MALL_1EAB7FE3,融德广场,珠海市,香洲区,B0FFGBAJIA,matched,B0FFGBAJIA,融德广场,90.0,0.0,False,kept_existing
MALL_198F370B,诚丰广场,珠海市,香洲区,B0FFF3BR8D,matched,B0FFF3BR8D,诚丰广场,90.0,0.0,False,kept_existing
MALL_B4D88762,金发购物中心,珠海市,香洲区,B0FFG7V8JD,matched,B0FFG7V8JD,金发购物中心,90.0,0.0,False,kept_existing
MALL_693DB85C,鹏泰购物广场,珠海市,香洲区,B02F80RHOY,matched,B02F80RHOY,鹏泰购物广场(南屏三店),75.0,0.0,False,kept_existing
MALL_FA06A3BC,东城汇,肇庆市,四会市,B0FFLO87DG,matched,B0FFLO87DG,东城汇,90.0,0.0,False,kept_existing
MALL_8B3E77CB,东方都会商业广场,肇庆市,四会市,B0I0XSB21N,matched,B0I0XSB21N,东方都会商业广场,90.0,0.0,False,kept_existing
MALL_6CB9B27F,中豪广场,肇庆市,四会市,B02F601SF7,matched,B02F601SF7,中豪广场,90.0,0.0,False,kept_existing
MALL_ECA27D13,嘉尚商业广场,肇庆市,四会市,B0KA1CORVR,matched,B0KA1CORVR,嘉尚商业广场,90.0,0.0,False,kept_existing
MALL_714853E1,四会玉德广场,肇庆市,四会市,B0FFI7Q5HU,matched,B0FFI7Q5HU,四会玉德广场(天光墟店),75.0,0.0,False,kept_existing
MALL_85C2080B,大旺·潮流港,肇庆市,四会市,B0FFFYR3W9,matched,B0FFFYR3W9,大旺·潮流港,90.0,0.0,False,kept_existing
MALL_1DEE45B8,大旺又一城广场,肇庆市,四会市,B0FFLMEJJQ,matched,B0FFLMEJJQ,大旺又一城广场,90.0,0.0,False,kept_existing
MALL_6BE98CD6,大旺广场,肇庆市,四会市,B02F60PR87,matched,B02F60PR87,大旺广场,90.0,0.0,False,kept_existing
MALL_C6561FF5,大旺怡翠商贸城,肇庆市,四会市,B0FFKPERYL,matched,B0FFKPERYL,大旺怡翠商贸城,90.0,0.0,False,kept_existing
MALL_ACFC9AEF,时代广场,肇庆市,四会市,B02F60O9WA,matched,B02F60O9WA,时代广场,90.0,0.0,False,kept_existing
MALL_2EA3ABD4,未来新天地,肇庆市,四会市,B0FFIC6E4K,matched,B0FFIC6E4K,未来新天地,90.0,0.0,False,kept_existing
MALL_A5D1F625,海伦城市广场,肇庆市,四会市,B0FFF5ASN7,matched,B0FFF5ASN7,海伦城市广场,90.0,0.0,False,kept_existing
MALL_AD80A58E,珠影广场,肇庆市,四会市,B0FFG9G25D,matched,B0FFG9G25D,珠影广场,90.0,0.0,False,kept_existing
MALL_B07650B1,碧海湾商业广场,肇庆市,四会市,B02F60Q41T,matched,B02F60Q41T,碧海湾商业广场,90.0,0.0,False,kept_existing
MALL_8ED652FD,缤纷国际商业城,肇庆市,四会市,B02F60Q0UW,matched,B02F60Q0UW,缤纷国际商业城,90.0,0.0,False,kept_existing
MALL_61774577,迳口贸易商场,肇庆市,四会市,B02F60OZ97,matched,B02F60OZ97,迳口贸易商场,90.0,0.0,False,kept_existing
MALL_AD30C772,金海岸商业城,肇庆市,四会市,B02F60PQIV,matched,B02F60PQIV,金海岸商业城,90.0,0.0,False,kept_existing
MALL_5A9C7C9D,金顺广场,肇庆市,四会市,B0FFIRRXHX,matched,B0FFIRRXHX,金顺广场,90.0,0.0,False,kept_existing
MALL_B60DC507,龙华广场,肇庆市,四会市,B0FFG4EWNF,matched,B0FFG4EWNF,龙华广场,90.0,0.0,False,kept_existing
MALL_3F6B7A96,封州广场,肇庆市,封开县,B02F6027IO,matched,B02F6027IO,封州广场,90.0,0.0,False,kept_existing
MALL_B884F5FC,广信商贸城,肇庆市,封开县,B02F60OA60,matched,B02F60OA60,广信商贸城,90.0,0.0,False,kept_existing
MALL_128B3529,康盛商业中心,肇庆市,封开县,B0L60YAXKK,matched,B0L60YAXKK,康盛商业中心(康盛名门店),75.0,0.0,False,kept_existing
MALL_CD3602F7,钟国清商场,肇庆市,封开县,B02F60Q0LK,matched,B02F60Q0LK,钟国清商场,90.0,0.0,False,kept_existing
MALL_130CF4E4,万汇城,肇庆市,广宁县,B0IDRSAFB4,matched,B0IDRSAFB4,万汇城,90.0,0.0,False,kept_existing
MALL_0E6ABA4C,众惠商场,肇庆市,广宁县,B0FFG4FN2O,matched,B0FFG4FN2O,众惠商场,90.0,0.0,False,kept_existing
MALL_5637BBBE,华中购物城,肇庆市,广宁县,B02F60OSHO,matched,B02F60OSHO,华中购物城,90.0,0.0,False,kept_existing
MALL_E23F1960,华鸿商城,肇庆市,广宁县,B02F60OA0P,matched,B02F60OA0P,华鸿商城,90.0,0.0,False,kept_existing
MALL_871E5B2C,君悦湾商城,肇庆市,广宁县,B0FFG9E14F,matched,B0FFG9E14F,君悦湾商城,90.0,0.0,False,kept_existing
MALL_48AA58E7,城南98商城,肇庆市,广宁县,B0G2TZ3TJ7,matched,B0G2TZ3TJ7,城南98商城,90.0,0.0,False,kept_existing
MALL_353472E2,大地商贸城,肇庆市,广宁县,B02F60277V,matched,B02F60277V,大地商贸城,90.0,0.0,False,kept_existing
MALL_38EA180F,太和商贸城,肇庆市,广宁县,B02F60PU4R,matched,B02F60PU4R,太和商贸城,90.0,0.0,False,kept_existing
MALL_2451C777,广宁幸福之城天福商场,肇庆市,广宁县,B0H2LA602J,matched,B0H2LA602J,广宁幸福之城天福商场,90.0,0.0,False,kept_existing
MALL_07AA6E29,广宁百花广场商业步行街,肇庆市,广宁县,B02F60PLGN,matched,B02F60PLGN,广宁百花广场商业步行街,90.0,0.0,False,kept_existing
MALL_4EA47AC4,文化商贸中心,肇庆市,广宁县,B02F60OW2R,matched,B02F60OW2R,文化商贸中心,90.0,0.0,False,kept_existing
MALL_86415BE8,时代购物城(中华中路),肇庆市,广宁县,B02F6009A8,matched,B02F6009A8,时代购物城(中华中路),90.0,0.0,False,kept_existing
MALL_1DB3B780,枫叶商城,肇庆市,广宁县,B0FFF9O765,matched,B0FFF9O765,枫叶商城,90.0,0.0,False,kept_existing
MALL_50FB12C7,百信商场,肇庆市,广宁县,B0FFF9ED1E,matched,B0FFF9ED1E,百信商场(春水分店),75.0,0.0,False,kept_existing
MALL_4B716EDF,百花广场,肇庆市,广宁县,B0HGNMK4I5,matched,B0HGNMK4I5,百花广场(鸣翠花园B区店),75.0,0.0,False,kept_existing
MALL_CB2DB255,稚学校服商城,肇庆市,广宁县,B02F60O9DA,matched,B02F60O9DA,稚学校服商城(广宁城东店),75.0,0.0,False,kept_existing
MALL_A974920B,大新商场,肇庆市,德庆县,B0FFHCKR33,matched,B0FFHCKR33,大新商场,90.0,0.0,False,kept_existing
MALL_714BC911,朝阳东集贸商城,肇庆市,德庆县,B02F60PMHX,matched,B02F60PMHX,朝阳东集贸商城,90.0,0.0,False,kept_existing
MALL_E3ACB172,高良万和商贸城,肇庆市,德庆县,B02F60PWCS,matched,B02F60PWCS,高良万和商贸城,90.0,0.0,False,kept_existing
MALL_F72E497E,龙母广场,肇庆市,德庆县,B02F60PLRE,matched,B02F60PLRE,龙母广场,90.0,0.0,False,kept_existing
MALL_1524B80B,中意商场,肇庆市,怀集县,B02F60Q3L3,matched,B02F60Q3L3,中意商场,90.0,0.0,False,kept_existing
MALL_96F44148,好又好商城,肇庆市,怀集县,B0G3M94DC8,matched,B0G3M94DC8,好又好商城,90.0,0.0,False,kept_existing
MALL_07457CDA,怀集商城,肇庆市,怀集县,B0FFHN54ME,matched,B0FFHN54ME,怀集商城(商业步行街店),75.0,0.0,False,kept_existing
MALL_4278D633,恒发平价商场,肇庆市,怀集县,B0FFLKQW6K,matched,B0FFLKQW6K,恒发平价商场,90.0,0.0,False,kept_existing
MALL_35AA6A5F,新强记商场,肇庆市,怀集县,B0FFG4HEG1,matched,B0FFG4HEG1,新强记商场(梁村店),75.0,0.0,False,kept_existing
MALL_4CC5248F,源昌购物商场,肇庆市,怀集县,B02F602L5R,matched,B02F602L5R,源昌购物商场,90.0,0.0,False,kept_existing
MALL_00A2D90F,潮流城,肇庆市,怀集县,B02F60PT54,matched,B02F60PT54,潮流城(至尚名店),75.0,0.0,False,kept_existing
MALL_97E3E02C,燕城商场(燕城大酒店东南),肇庆市,怀集县,B02F60264Q,matched,B02F60264Q,燕城商场(燕城大酒店东南),90.0,0.0,False,kept_existing
MALL_5D6DC095,红旗商业城(红旗南路),肇庆市,怀集县,B02F6009AE,matched,B02F6009AE,红旗商业城(红旗南路),90.0,0.0,False,kept_existing
MALL_A607DDC9,阳光商城,肇庆市,怀集县,B02F602LBJ,matched,B02F602LBJ,阳光商城,90.0,0.0,False,kept_existing
MALL_B839F5F4,七星银座,肇庆市,端州区,B0HD3UOZ9G,matched,B0HD3UOZ9G,七星银座,90.0,0.0,False,kept_existing
MALL_FAEECB3A,供销商城,肇庆市,端州区,B0FFLMIGUR,matched,B0FFLMIGUR,供销商城,90.0,0.0,False,kept_existing
MALL_F7F11220,华立电子商场,肇庆市,端州区,B02F601L09,matched,B02F601L09,华立电子商场(南方购物中心店),75.0,0.0,False,kept_existing
MALL_2E351D79,南方购物中心,肇庆市,端州区,B02F601E0R,matched,B02F601E0R,南方购物中心,90.0,0.0,False,kept_existing
MALL_BB3038B3,印象汇,肇庆市,端州区,B0FFJXTA8N,matched,B0FFJXTA8N,印象汇(肇庆店),75.0,0.0,False,kept_existing
MALL_C82A70CC,合百利广场,肇庆市,端州区,B0FFGY094A,matched,B0FFGY094A,合百利广场,90.0,0.0,False,kept_existing
MALL_FC29EC2F,国际广场,肇庆市,端州区,B0HB2KUPTK,matched,B0HB2KUPTK,国际广场,90.0,0.0,False,kept_existing
MALL_82B3805F,天宁广场,肇庆市,端州区,B02F600A89,matched,B02F600A89,天宁广场,90.0,0.0,False,kept_existing
MALL_E8B090C9,太和广场,肇庆市,端州区,B0FFFVF3D8,matched,B0FFFVF3D8,太和广场,90.0,0.0,False,kept_existing
MALL_304AF61C,头村商贸城,肇庆市,端州区,B0FFH5HD1B,matched,B0FFH5HD1B,头村商贸城,90.0,0.0,False,kept_existing
MALL_A0EE5609,工影商场(天宁北路),肇庆市,端州区,B02F600A31,matched,B02F600A31,工影商场(天宁北路),90.0,0.0,False,kept_existing
MALL_523282F8,敏捷广场,肇庆市,端州区,B0FFLMCCHB,matched,B0FFLMCCHB,敏捷广场,90.0,0.0,False,kept_existing
MALL_EE39492B,星湖国际广场,肇庆市,端州区,B0FFG7QQ7A,matched,B0FFG7QQ7A,星湖国际广场,90.0,0.0,False,kept_existing
MALL_3EFD33C7,朝天门,肇庆市,端州区,B0FFHNSME3,matched,B0FFHNSME3,朝天门,90.0,0.0,False,kept_existing
MALL_663ABC45,正汇广场,肇庆市,端州区,B0FFI73UZC,matched,B0FFI73UZC,正汇广场,90.0,0.0,False,kept_existing
MALL_8C74630E,沙街桥西综合商场,肇庆市,端州区,B02F60PZ78,matched,B02F60PZ78,沙街桥西综合商场,90.0,0.0,False,kept_existing
MALL_21BC40E6,海湾城·购物中心,肇庆市,端州区,B0FFFR0ZVV,matched,B0FFFR0ZVV,海湾城·购物中心,90.0,0.0,False,kept_existing
MALL_008C8E78,潮流站商场,肇庆市,端州区,B0H6GNX881,matched,B0H6GNX881,潮流站商场,90.0,0.0,False,kept_existing
MALL_EBB0ABE5,百花购物公园,肇庆市,端州区,B02F602NCA,matched,B02F602NCA,百花购物公园,90.0,0.0,False,kept_existing
MALL_C68488B0,蓝塘广场,肇庆市,端州区,B0FFI2M1UE,matched,B0FFI2M1UE,蓝塘广场,90.0,0.0,False,kept_existing
MALL_6A643E60,蓝宫商城,肇庆市,端州区,B02F602977,matched,B02F602977,蓝宫商城,90.0,0.0,False,kept_existing
MALL_41C4E26E,万家源,肇庆市,高要区,B0FFJZJGCN,matched,B0FFJZJGCN,万家源,90.0,0.0,False,kept_existing
MALL_3675FAEF,万德福商场,肇庆市,高要区,B0FFFV3BTC,matched,B0FFFV3BTC,万德福商场,90.0,0.0,False,kept_existing
MALL_4943E791,中信广场,肇庆市,高要区,B02F60OF03,matched,B02F60OF03,中信广场(金利西江新城店),75.0,0.0,False,kept_existing
MALL_594CA7F2,乐卖特购物广场,肇庆市,高要区,B02F60PZXN,matched,B02F60PZXN,乐卖特购物广场(蚬岗紫云新城店),75.0,0.0,False,kept_existing
MALL_9323B761,乐添时尚百货(要南一路),肇庆市,高要区,B02F60OSED,matched,B02F60OSED,乐添时尚百货(要南一路),90.0,0.0,False,kept_existing
MALL_33A44C30,佳润商场(振兴路),肇庆市,高要区,B02F60Q09E,matched,B02F60Q09E,佳润商场(振兴路),90.0,0.0,False,kept_existing
MALL_2A929672,佳高金利商业广场,肇庆市,高要区,B02F60OUQ4,matched,B02F60OUQ4,佳高金利商业广场,90.0,0.0,False,kept_existing
MALL_ADD5D2F0,利众商场,肇庆市,高要区,B0FFKDKIQ2,matched,B0FFKDKIQ2,利众商场,90.0,0.0,False,kept_existing
MALL_F5543ACC,华天商业城,肇庆市,高要区,B02F60P9VU,matched,B02F60P9VU,华天商业城,90.0,0.0,False,kept_existing
MALL_1BDFCF47,太阳岛,肇庆市,高要区,B0G3FLMGLZ,matched,B0G3FLMGLZ,太阳岛,90.0,0.0,False,kept_existing
MALL_1AEEC58C,惠宜佳购物广场,肇庆市,高要区,B0FFF9ZUL7,matched,B0FFF9ZUL7,惠宜佳购物广场,90.0,0.0,False,kept_existing
MALL_C5A77D4D,新时代购物广场,肇庆市,高要区,B0FFFQ21NK,matched,B0FFFQ21NK,新时代购物广场(西江新城店),75.0,0.0,False,kept_existing
MALL_A71EF4FE,景峰城市广场,肇庆市,高要区,B0JAPS205L,matched,B0JAPS205L,景峰城市广场(景峰家园店),75.0,0.0,False,kept_existing
MALL_179FECB8,水店·士多山湖城,肇庆市,高要区,B0HRJKJA30,matched,B0HRJKJA30,水店·士多山湖城,90.0,0.0,False,kept_existing
