mall_code,name,city_name,district_name,lat,lng,amap_poi_id,brand_count,store_count,search_query_dev,search_query_opened
MALL_E71B6B76,购物中心,大理白族自治州,南涧彝族自治县,24.834571,100.311985,B0J10CDZRX,30,2014,大理白族自治州购物中心 开发商,大理白族自治州购物中心 开业时间
MALL_EA53CB51,国际广场,湛江市,雷州市,20.913621,110.078554,B0FFFA7GO1,22,160,湛江市国际广场 开发商,湛江市国际广场 开业时间
MALL_5BB5ADF0,购物广场,包头市,白云鄂博矿区,41.772741,109.969163,B0HRVR27WG,19,681,包头市购物广场 开发商,包头市购物广场 开业时间
MALL_67CC3CE7,商业中心,呼和浩特市,回民区,40.835912,111.611276,B0FFKLHLBQ,17,163,呼和浩特市商业中心 开发商,呼和浩特市商业中心 开业时间
MALL_AF0DAEC2,丹尼斯,安阳市,文峰区,36.099409,114.350414,B01740NQP3,17,59,安阳市丹尼斯 开发商,安阳市丹尼斯 开业时间
MALL_AFA399FC,中心商场,楚雄彝族自治州,武定县,25.529242,102.404613,B0FFHLZ5ZH,17,30,楚雄彝族自治州中心商场 开发商,楚雄彝族自治州中心商场 开业时间
MALL_8FBDA589,商业广场,昭通市,威信县,27.844946,105.043869,B0JGT9Y4FW,16,374,昭通市商业广场 开发商,昭通市商业广场 开业时间
MALL_33420260,奥特莱斯,宜宾市,屏山县,28.814775,104.370625,B0L216T6TB,16,170,宜宾市奥特莱斯 开发商,宜宾市奥特莱斯 开业时间
MALL_B0C64AB1,八佰伴,宣城市,宣州区,30.944871,118.75402,B0FFF4PAOU,15,43,宣城市八佰伴 开发商,宣城市八佰伴 开业时间
MALL_E98B1D19,万科广场,北京城区,大兴区,39.805672,116.459424,B0FFGKQX49,14,87,北京城区万科广场 开发商,北京城区万科广场 开业时间
MALL_0529A8D4,城市广场,清远市,阳山县,24.476724,112.643565,B02FB0P0L9,13,217,清远市城市广场 开发商,清远市城市广场 开业时间
MALL_F30A70BD,百货大楼,保山市,施甸县,24.722956,99.184718,B0FFHPBVA1,13,158,保山市百货大楼 开发商,保山市百货大楼 开业时间
MALL_9AE7C500,银座商城,东营市,东营区,37.444741,118.664684,B022201ZEL,13,58,东营市银座商城 开发商,东营市银座商城 开业时间
MALL_E6C13EA3,大融城,上海城区,嘉定区,31.33073,121.279758,B0FFG6P1CM,13,50,上海城区大融城 开发商,上海城区大融城 开业时间
MALL_A23551C7,国贸商城,北京城区,朝阳区,39.910882,116.459288,B000A853CF,13,16,北京城区国贸商城 开发商,北京城区国贸商城 开业时间
MALL_5233CFF7,中心广场,黄山市,祁门县,29.852997,117.717844,B022F00NPG,12,78,黄山市中心广场 开发商,黄山市中心广场 开业时间
MALL_12C51384,购物公园,武汉市,江夏区,30.459139,114.409387,B0FFHCWOWJ,12,54,武汉市购物公园 开发商,武汉市购物公园 开业时间
MALL_82283205,北国商城,晋城市,阳城县,35.482286,112.423768,B0LBMCR21O,12,30,晋城市北国商城 开发商,晋城市北国商城 开业时间
MALL_9BD07654,假日广场,中山市,南朗街道,22.520708,113.389957,B02F80OU6N,12,27,中山市假日广场 开发商,中山市假日广场 开业时间
MALL_892421EF,振华商厦,威海市,荣成市,37.163447,122.427713,B02770INBI,12,24,威海市振华商厦 开发商,威海市振华商厦 开业时间
MALL_0B4F0B01,海信广场,长沙市,天心区,28.189823,112.96982,B0FFGFQ9U3,12,22,长沙市海信广场 开发商,长沙市海信广场 开业时间
MALL_3C2878D9,杭州大厦,杭州市,拱墅区,30.274286,120.160756,B0FFGF8BM8,12,16,杭州市杭州大厦 开发商,杭州市杭州大厦 开业时间
MALL_0BE6FE11,商业大厦,东营市,垦利区,37.583417,118.561382,B0FFHEN921,11,43,东营市商业大厦 开发商,东营市商业大厦 开业时间
MALL_3C8FF02F,中骏世界城,梅州市,梅江区,24.26035,116.122764,B0H6PAM2IW,11,33,梅州市中骏世界城 开发商,梅州市中骏世界城 开业时间
MALL_7642EE7D,武商MALL,武汉市,江汉区,30.579913,114.271169,B001B0JYZC,11,13,武汉市武商MALL 开发商,武汉市武商MALL 开业时间
MALL_34E7DE2C,生活广场,临沂市,罗庄区,34.970072,118.290182,B0IG099ZFO,10,191,临沂市生活广场 开发商,临沂市生活广场 开业时间
MALL_2FD2191A,商贸城,红河哈尼族彝族自治州,红河县,23.365618,102.41479,B0FFKDMXUY,10,110,红河哈尼族彝族自治州商贸城 开发商,红河哈尼族彝族自治州商贸城 开业时间
MALL_735264CB,财富广场,呼和浩特市,和林格尔县,40.380695,111.825575,B0FFHG6J7H,10,68,呼和浩特市财富广场 开发商,呼和浩特市财富广场 开业时间
MALL_CA15F84A,欧亚卖场,兴安盟,乌兰浩特市,46.0554,122.097767,B0H334P12T,10,33,兴安盟欧亚卖场 开发商,兴安盟欧亚卖场 开业时间
MALL_3CFD26C1,天河城,广州市,天河区,23.132333,113.322605,B00141UE4E,10,32,广州市天河城 开发商,广州市天河城 开业时间
MALL_B6B162CC,弘阳广场,合肥市,蜀山区,31.852211,117.237524,B0FFJ12CU5,10,27,合肥市弘阳广场 开发商,合肥市弘阳广场 开业时间
MALL_F85E08AB,久光百货,上海城区,静安区,31.223995,121.446199,B0FFFT33UG,10,20,上海城区久光百货 开发商,上海城区久光百货 开业时间
MALL_5ABC316F,缤纷城,广州市,黄埔区,23.323865,113.548507,B0FFKU16FO,10,18,广州市缤纷城 开发商,广州市缤纷城 开业时间
MALL_1C94B2A4,兰州中心,兰州市,七里河区,36.069013,103.774761,B0FFFZRDD9,10,11,兰州市兰州中心 开发商,兰州市兰州中心 开业时间
MALL_D9EFE885,武商梦时代,武汉市,武昌区,30.528691,114.3408,B0FFMCDLTX,10,10,武汉市武商梦时代 开发商,武汉市武商梦时代 开业时间
MALL_FB74CC3A,世纪广场,怒江傈僳族自治州,泸水市,25.850417,98.854871,B037613K2O,9,74,怒江傈僳族自治州世纪广场 开发商,怒江傈僳族自治州世纪广场 开业时间
MALL_7E28FD1A,东方广场,兴安盟,乌兰浩特市,46.0735,122.070919,B01E20MT4L,9,47,兴安盟东方广场 开发商,兴安盟东方广场 开业时间
MALL_8E7BF9E1,新玛特,许昌市,魏都区,34.022251,113.829023,B017601AG5,9,31,许昌市新玛特 开发商,许昌市新玛特 开业时间
MALL_F5643526,中央广场,滁州市,明光市,32.784793,118.004333,B0FFGCIKSQ,9,29,滁州市中央广场 开发商,滁州市中央广场 开业时间
MALL_A1EB7B14,华联商厦,乌兰察布市,化德县,41.902224,114.019786,B01DA14DJR,9,28,乌兰察布市华联商厦 开发商,乌兰察布市华联商厦 开业时间
MALL_FEAA028D,欧亚商都,吉林市,昌邑区,43.850588,126.588399,B01B00P3KK,9,14,吉林市欧亚商都 开发商,吉林市欧亚商都 开业时间
MALL_89E7B86B,览秀城,青岛市,城阳区,36.263156,120.309897,B0FFKY8999,9,13,青岛市览秀城 开发商,青岛市览秀城 开业时间
MALL_AA3EEA82,阳光城,南通市,通州区,32.049642,121.077714,B02010VFF0,9,13,南通市阳光城 开发商,南通市阳光城 开业时间
MALL_F17917C4,开元商城,菏泽市,郓城县,35.534906,115.87467,B0FFG0FH5A,9,11,菏泽市开元商城 开发商,菏泽市开元商城 开业时间
MALL_8056706C,居然之家,长春市,南关区,43.85317,125.378894,B01AF0002F,8,104,长春市居然之家 开发商,长春市居然之家 开业时间
MALL_AFCB5611,招商花园城,上海城区,浦东新区,31.263478,121.658584,B0I1Y56U0T,8,53,上海城区招商花园城 开发商,上海城区招商花园城 开业时间
MALL_8A6B836A,大世界,保定市,定州市,38.517218,114.986743,B0138027UM,8,41,保定市大世界 开发商,保定市大世界 开业时间
MALL_7A39FA5F,世纪城,江门市,蓬江区,22.582432,113.084372,B0FFGDJ1D9,8,35,江门市世纪城 开发商,江门市世纪城 开业时间
MALL_069AAEB0,摩尔城,韶关市,武江区,24.79444,113.568829,B0FFHE3G8W,8,33,韶关市摩尔城 开发商,韶关市摩尔城 开业时间
MALL_5504E914,新世界百货,玉溪市,通海县,24.108619,102.75956,B0FFLECUDY,8,25,玉溪市新世界百货 开发商,玉溪市新世界百货 开业时间
MALL_A95BB3E1,大商新玛特,新乡市,凤泉区,35.384177,113.91421,B0FFJDSLFQ,8,23,新乡市大商新玛特 开发商,新乡市大商新玛特 开业时间
MALL_4D81D2ED,商贸中心,白山市,抚松县,42.333312,127.272168,B01B70M3NT,8,21,白山市商贸中心 开发商,白山市商贸中心 开业时间
MALL_B44DDC30,泰华城,潍坊市,坊子区,36.652665,119.157575,B0FFM9JL7L,8,21,潍坊市泰华城 开发商,潍坊市泰华城 开业时间
MALL_25E83FDB,人民广场,葫芦岛市,建昌县,40.814221,119.804589,B0FFL9KGPM,8,21,葫芦岛市人民广场 开发商,葫芦岛市人民广场 开业时间
MALL_ABB8DBDE,国际商贸城,普洱市,江城哈尼族彝族自治县,22.579139,101.867922,B0FFHOL208,8,19,普洱市国际商贸城 开发商,普洱市国际商贸城 开业时间
MALL_649116C1,悦然广场,佛山市,顺德区,22.931761,113.216206,B0FFIXPA90,8,16,佛山市悦然广场 开发商,佛山市悦然广场 开业时间
MALL_15A28783,奥园广场,九江市,瑞昌市,29.662574,115.659993,B0FFK59M8T,8,16,九江市奥园广场 开发商,九江市奥园广场 开业时间
MALL_E229E024,世界城,仙桃市,陈场镇,30.37087,113.450262,B02D80LXTY,8,15,仙桃市世界城 开发商,仙桃市世界城 开业时间
MALL_791CEA5F,中央商场,天津城区,武清区,39.370028,117.07139,B0FFH1DZEF,8,14,天津城区中央商场 开发商,天津城区中央商场 开业时间
MALL_B7705FDD,环球中心,成都市,武侯区,30.568744,104.063402,B001C8PLZ0,8,13,成都市环球中心 开发商,成都市环球中心 开业时间
MALL_60F9717B,丹尼斯百货,三门峡市,湖滨区,34.779112,111.1991,B0FFF368YJ,8,13,三门峡市丹尼斯百货 开发商,三门峡市丹尼斯百货 开业时间
MALL_25D19789,翠微百货,北京城区,丰台区,39.888439,116.265267,B000A8W57P,8,12,北京城区翠微百货 开发商,北京城区翠微百货 开业时间
MALL_8F5F2AAE,天悦城,长春市,榆树市,44.823187,126.556225,B0FFIIQMWO,8,12,长春市天悦城 开发商,长春市天悦城 开业时间
MALL_CA6E20A4,群光广场,成都市,锦江区,30.654024,104.076775,B001C8MPTN,8,12,成都市群光广场 开发商,成都市群光广场 开业时间
MALL_E59B4043,富力广场,天津城区,南开区,39.145914,117.173917,B0FFGY5MJ2,8,9,天津城区富力广场 开发商,天津城区富力广场 开业时间
MALL_8423BA67,国贸中心,洛阳市,西工区,34.671581,112.442666,B0H1FAF36B,8,9,洛阳市国贸中心 开发商,洛阳市国贸中心 开业时间
MALL_F06722B1,西安荟聚,西安市,雁塔区,34.172518,108.901422,B0GUKHBZ0E,8,9,西安市西安荟聚 开发商,西安市西安荟聚 开业时间
MALL_93149274,北京荟聚,北京城区,大兴区,39.788104,116.326497,B0FFFFP482,8,8,北京城区北京荟聚 开发商,北京城区北京荟聚 开业时间
MALL_91F7EA96,财富中心,西双版纳傣族自治州,景洪市,22.002443,100.798868,B02B30MGTM,7,41,西双版纳傣族自治州财富中心 开发商,西双版纳傣族自治州财富中心 开业时间
MALL_D150BB23,保利广场,烟台市,龙口市,37.639647,120.504116,B0FFLI7G4W,7,38,烟台市保利广场 开发商,烟台市保利广场 开业时间
MALL_5559BC35,中央大街,南宁市,良庆区,22.735906,108.325603,B0FFK015RO,7,38,南宁市中央大街 开发商,南宁市中央大街 开业时间
MALL_FDFFA353,方圆荟,成都市,双流区,30.405082,104.077667,B0HDUSI7UC,7,33,成都市方圆荟 开发商,成都市方圆荟 开业时间
MALL_6C743A4D,商业城,四平市,铁东区,43.16713,124.386807,B0FFK6OXJ7,7,31,四平市商业城 开发商,四平市商业城 开业时间
MALL_B48678B5,和谐广场,昆明市,五华区,25.101126,102.732031,B03670Y914,7,29,昆明市和谐广场 开发商,昆明市和谐广场 开业时间
MALL_0FDD13A1,金地广场,文山壮族苗族自治州,文山市,23.371546,104.237653,B0FFGBDKRL,7,28,文山壮族苗族自治州金地广场 开发商,文山壮族苗族自治州金地广场 开业时间
MALL_69BB2528,人民商场,呼伦贝尔市,海拉尔区,49.217746,119.74204,B01D60NFYI,7,22,呼伦贝尔市人民商场 开发商,呼伦贝尔市人民商场 开业时间
MALL_A2C2C977,时代城,广州市,黄埔区,23.111907,113.543415,B00141K609,7,22,广州市时代城 开发商,广州市时代城 开业时间
MALL_1315B0E2,恒基广场,百色市,右江区,23.898197,106.615436,B03080MPTB,7,22,百色市恒基广场 开发商,百色市恒基广场 开业时间
MALL_7DDEF6AB,中环广场,上海城区,黄浦区,31.222032,121.472938,B00155NEKV,7,18,上海城区中环广场 开发商,上海城区中环广场 开业时间
MALL_9E5FF9EA,国贸大厦,临汾市,洪洞县,36.259907,111.675991,B01650WLME,7,17,临汾市国贸大厦 开发商,临汾市国贸大厦 开业时间
MALL_6C1688D0,世贸广场,德宏傣族景颇族自治州,芒市,24.397743,98.559663,B0LA5CU8UP,7,16,德宏傣族景颇族自治州世贸广场 开发商,德宏傣族景颇族自治州世贸广场 开业时间
MALL_CDE11D78,太阳城,黔南布依族苗族自治州,惠水县,26.132056,106.659032,B0FFHB30XC,7,15,黔南布依族苗族自治州太阳城 开发商,黔南布依族苗族自治州太阳城 开业时间
MALL_93E96DDC,新华百货,中卫市,沙坡头区,37.516619,105.189333,B07A10MOE9,7,14,中卫市新华百货 开发商,中卫市新华百货 开业时间
MALL_7094362D,城市奥莱,南宁市,宾阳县,23.214525,108.811425,B0GUBCNK1R,7,14,南宁市城市奥莱 开发商,南宁市城市奥莱 开业时间
MALL_36588D96,中百大厦,潍坊市,临朐县,36.519022,118.541103,B0FFFX8BOP,7,13,潍坊市中百大厦 开发商,潍坊市中百大厦 开业时间
MALL_9D3AB208,又一城,常州市,武进区,31.70501,119.950817,B0FFF9UVJC,7,12,常州市又一城 开发商,常州市又一城 开业时间
MALL_D6580A3A,新都汇,洛阳市,宜阳县,34.517,112.193633,B017B0PP9J,7,12,洛阳市新都汇 开发商,洛阳市新都汇 开业时间
MALL_F783F990,置地广场,嘉兴市,嘉善县,30.82482,120.928371,B0FFH24DPE,7,12,嘉兴市置地广场 开发商,嘉兴市置地广场 开业时间
MALL_400D2BF5,星光广场,铜仁市,万山区,27.691948,109.168139,B0H23DQQEU,7,12,铜仁市星光广场 开发商,铜仁市星光广场 开业时间
MALL_757095E5,天一广场,保山市,隆阳区,25.112307,99.168709,B036B001Y0,7,11,保山市天一广场 开发商,保山市天一广场 开业时间
MALL_3B6BC80D,活力城,长春市,南关区,43.89115,125.334008,B01AF100JI,7,11,长春市活力城 开发商,长春市活力城 开业时间
MALL_5279F7E5,悠方购物中心,上海城区,杨浦区,31.329994,121.508465,B0FFHPNP7J,7,10,上海城区悠方购物中心 开发商,上海城区悠方购物中心 开业时间
MALL_DAAA27AA,国贸城,乌海市,海勃湾区,39.671746,106.820787,B01D90LSWJ,7,9,乌海市国贸城 开发商,乌海市国贸城 开业时间
MALL_35B8DFE2,龙德广场,北京城区,昌平区,40.059723,116.415538,B000A8VNOV,7,9,北京城区龙德广场 开发商,北京城区龙德广场 开业时间
MALL_6649CD91,优品道广场,成都市,新都区,30.757056,104.077764,B0FFG0GLWG,7,9,成都市优品道广场 开发商,成都市优品道广场 开业时间
MALL_509E3431,汉光百货,北京城区,西城区,39.909408,116.375191,B000A8UM79,7,8,北京城区汉光百货 开发商,北京城区汉光百货 开业时间
MALL_C600E480,世豪广场,成都市,武侯区,30.550119,104.044959,B0FFF9UNIK,7,8,成都市世豪广场 开发商,成都市世豪广场 开业时间
MALL_1B96D96B,中华广场,广州市,越秀区,23.12577,113.282536,B00140U0SG,7,8,广州市中华广场 开发商,广州市中华广场 开业时间
MALL_004DB2CA,江南环球港,常州市,新北区,31.840285,119.979663,B02070TSSC,7,8,常州市江南环球港 开发商,常州市江南环球港 开业时间
MALL_D623BB06,世博源,上海城区,浦东新区,31.183285,121.492654,B00155QZKZ,7,7,上海城区世博源 开发商,上海城区世博源 开业时间
MALL_5C618427,天府和悦广场,成都市,双流区,30.487008,104.084153,B0G1A707WB,7,7,成都市天府和悦广场 开发商,成都市天府和悦广场 开业时间
MALL_F3D2D127,金光华广场,深圳市,罗湖区,22.539409,114.119782,B02F37V5IR,7,7,深圳市金光华广场 开发商,深圳市金光华广场 开业时间
MALL_076B1339,仁恒梦中心,深圳市,龙岗区,22.729812,114.224709,B0H6PURGOQ,7,7,深圳市仁恒梦中心 开发商,深圳市仁恒梦中心 开业时间
MALL_5E81D8AF,嘉里城,沈阳市,沈河区,41.775668,123.436773,B0FFIP7QF6,7,7,沈阳市嘉里城 开发商,沈阳市嘉里城 开业时间
MALL_03727B91,信誉楼,德州市,宁津县,37.811651,116.863797,B0FFH8DBL9,6,88,德州市信誉楼 开发商,德州市信誉楼 开业时间
MALL_67A9E2A9,恒太城,眉山市,仁寿县,30.002338,104.160573,B0FFKCSU2B,6,37,眉山市恒太城 开发商,眉山市恒太城 开业时间
MALL_30DC9F0F,京东MALL,太原市,小店区,37.818147,112.557534,B0LBGRAAEE,6,24,太原市京东MALL 开发商,太原市京东MALL 开业时间
MALL_72B5CEED,巴黎春天,上海城区,宝山区,31.270628,121.41172,B00155MZB0,6,19,上海城区巴黎春天 开发商,上海城区巴黎春天 开业时间
MALL_8143FA56,万科里,深圳市,龙岗区,22.716803,114.250971,B0FFJGVNPN,6,19,深圳市万科里 开发商,深圳市万科里 开业时间
MALL_0AE3ACE0,明珠广场,东营市,垦利区,37.577343,118.575096,B0FFFP6SFD,6,17,东营市明珠广场 开发商,东营市明珠广场 开业时间
MALL_8A20035B,国际商城,呼伦贝尔市,满洲里市,49.593558,117.453136,B01D601JWJ,6,16,呼伦贝尔市国际商城 开发商,呼伦贝尔市国际商城 开业时间
MALL_EC5E1159,碧乐城,成都市,新津区,30.425489,103.818619,B0FFHOW6YJ,6,14,成都市碧乐城 开发商,成都市碧乐城 开业时间
MALL_32ED4F83,佳兆业广场,惠州市,惠城区,23.116739,114.418655,B0FFF9O7UH,6,14,惠州市佳兆业广场 开发商,惠州市佳兆业广场 开业时间
MALL_2D28918A,新田360广场,许昌市,魏都区,34.027358,113.852482,B0FFGER3FB,6,14,许昌市新田360广场 开发商,许昌市新田360广场 开业时间
MALL_15FAF2BC,新城市广场,成都市,青羊区,30.673989,104.057543,B001C04FD6,6,13,成都市新城市广场 开发商,成都市新城市广场 开业时间
MALL_728372FE,未来广场,天津城区,河东区,39.138699,117.221604,B00161AQ79,6,12,天津城区未来广场 开发商,天津城区未来广场 开业时间
MALL_1706591D,蓝鲸世界,深圳市,光明区,22.746075,113.934359,B0H2YZXGY3,6,12,深圳市蓝鲸世界 开发商,深圳市蓝鲸世界 开业时间
MALL_7623062D,益田假日世界,沈阳市,沈河区,41.803074,123.463387,B0FFKOSHPN,6,12,沈阳市益田假日世界 开发商,沈阳市益田假日世界 开业时间
MALL_D0B00A9C,维多利摩尔城,通辽市,科尔沁区,43.652438,122.238786,B0G2YSR1KY,6,11,通辽市维多利摩尔城 开发商,通辽市维多利摩尔城 开业时间
MALL_75DC4BEE,开元广场,开封市,龙亭区,34.798021,114.30093,B0FFFWZ06U,6,11,开封市开元广场 开发商,开封市开元广场 开业时间
MALL_143D984E,维多利万悦城,巴彦淖尔市,临河区,40.747142,107.398729,B0FFH1I3B9,6,10,巴彦淖尔市维多利万悦城 开发商,巴彦淖尔市维多利万悦城 开业时间
MALL_13394DE5,百货商场,通化市,辉南县,42.680675,126.044025,B0JDL7N509,6,10,通化市百货商场 开发商,通化市百货商场 开业时间
MALL_B9893C77,百信广场,广州市,白云区,23.194632,113.260438,B00140N5CS,6,10,广州市百信广场 开发商,广州市百信广场 开业时间
MALL_DF48735B,大洋百货,南京市,浦口区,32.138799,118.723738,B00190Z0P7,6,10,南京市大洋百货 开发商,南京市大洋百货 开业时间
MALL_AFD83412,万悦城,三门峡市,湖滨区,34.778756,111.198345,B0FFKTQQK9,6,9,三门峡市万悦城 开发商,三门峡市万悦城 开业时间
MALL_33CDC49A,麦凯乐,青岛市,市南区,36.065988,120.402906,B02140A2XI,6,8,青岛市麦凯乐 开发商,青岛市麦凯乐 开业时间
MALL_B6389DE0,正佳广场,广州市,天河区,23.132145,113.327019,B00140TFHO,6,8,广州市正佳广场 开发商,广州市正佳广场 开业时间
MALL_9991954B,宝能环球汇,深圳市,罗湖区,22.564186,114.109611,B0H2HDHWND,6,8,深圳市宝能环球汇 开发商,深圳市宝能环球汇 开业时间
MALL_8AD9BEBF,天润广场,湛江市,徐闻县,20.333291,110.191793,B0FFM453WC,6,8,湛江市天润广场 开发商,湛江市天润广场 开业时间
MALL_5C53D77E,家乐福,平顶山市,宝丰县,33.980109,113.038533,B0IAVCL2F0,6,8,平顶山市家乐福 开发商,平顶山市家乐福 开业时间
MALL_9FE8E1DB,人信汇,武汉市,汉阳区,30.552204,114.20511,B001B1GKIU,6,8,武汉市人信汇 开发商,武汉市人信汇 开业时间
MALL_8BEBDDBA,世纪金花,西安市,未央区,34.328713,108.946303,B001D09PCF,6,8,西安市世纪金花 开发商,西安市世纪金花 开业时间
MALL_59E584B8,欧亚车百,长春市,绿园区,43.863767,125.261438,B01AF04618,6,7,长春市欧亚车百 开发商,长春市欧亚车百 开业时间
MALL_C4EB252D,国芳百货,银川市,兴庆区,38.461778,106.283712,B03B703T8J,6,7,银川市国芳百货 开发商,银川市国芳百货 开业时间
MALL_523282F8,敏捷广场,肇庆市,端州区,23.073548,112.501929,B0FFLMCCHB,6,7,肇庆市敏捷广场 开发商,肇庆市敏捷广场 开业时间
MALL_6505030F,商贸大厦,保定市,望都县,38.70833,115.159072,B013803B6F,6,7,保定市商贸大厦 开发商,保定市商贸大厦 开业时间
MALL_43F970E5,明珠大厦,廊坊市,大城县,38.69745,116.645699,B013C15IE6,6,7,廊坊市明珠大厦 开发商,廊坊市明珠大厦 开业时间
MALL_63B5993E,八达岭奥莱,北京城区,昌平区,40.234519,116.169923,B0FFG9OHFF,6,6,北京城区八达岭奥莱 开发商,北京城区八达岭奥莱 开业时间
MALL_3766F0FA,新生活广场,天津城区,河东区,39.120306,117.223733,B0016126YR,6,6,天津城区新生活广场 开发商,天津城区新生活广场 开业时间
MALL_6FAB960B,信达金茂广场,广州市,天河区,23.170889,113.319125,B0FFH9BB0E,6,6,广州市信达金茂广场 开发商,广州市信达金茂广场 开业时间
MALL_772866BD,海港城,广州市,越秀区,23.113625,113.282641,B00141OJXG,6,6,广州市海港城 开发商,广州市海港城 开业时间
MALL_C8732A18,景枫中心,南京市,江宁区,31.929897,118.820195,B0FFH431LX,6,6,南京市景枫中心 开发商,南京市景枫中心 开业时间
MALL_78E02B67,探十里,郑州市,中原区,34.735474,113.614647,B0IR5SVHUJ,6,6,郑州市探十里 开发商,郑州市探十里 开业时间
MALL_B1E7CBB3,宝龙一城,厦门市,思明区,24.485801,118.17297,B0FFG6OC6N,6,6,厦门市宝龙一城 开发商,厦门市宝龙一城 开业时间
MALL_5C415BCE,汇金星力城,贵阳市,云岩区,26.581513,106.702396,B0FFFA7RSH,6,6,贵阳市汇金星力城 开发商,贵阳市汇金星力城 开业时间
MALL_0D845DE2,物美超市,天津城区,西青区,39.088037,117.129452,B0FFI9JZ6H,5,34,天津城区物美超市 开发商,天津城区物美超市 开业时间
MALL_CCAFF185,邻里中心,滁州市,南谯区,32.310264,118.395267,B0FFGDV0A7,5,20,滁州市邻里中心 开发商,滁州市邻里中心 开业时间
MALL_F8A34389,凤凰城,成都市,简阳市,30.410313,104.544182,B0FFHECKEJ,5,16,成都市凤凰城 开发商,成都市凤凰城 开业时间
MALL_D1C321A2,华强广场,佛山市,禅城区,23.039237,113.111083,B0FFFR52D0,5,13,佛山市华强广场 开发商,佛山市华强广场 开业时间
MALL_3730BCB8,喜盈门,驻马店市,驿城区,32.96963,114.010589,B018C0NV62,5,13,驻马店市喜盈门 开发商,驻马店市喜盈门 开业时间
MALL_0A3E0B8B,未来城,丽水市,莲都区,28.401917,119.875184,B0JBT1C8CT,5,12,丽水市未来城 开发商,丽水市未来城 开业时间
MALL_52C07D8B,中心城,黔南布依族苗族自治州,福泉市,26.695992,107.51593,B0FFI6DJMY,5,12,黔南布依族苗族自治州中心城 开发商,黔南布依族苗族自治州中心城 开业时间
MALL_3046C380,时尚广场,延边朝鲜族自治州,延吉市,42.906262,129.50602,B0FFFN4DZ4,5,11,延边朝鲜族自治州时尚广场 开发商,延边朝鲜族自治州时尚广场 开业时间
MALL_9EAF1ED4,天佑城,天津城区,南开区,39.138273,117.17292,B001616M8G,5,11,天津城区天佑城 开发商,天津城区天佑城 开业时间
MALL_3BCA67F5,紫金城,聊城市,东阿县,36.348591,116.252087,B0FFG0EB4S,5,11,聊城市紫金城 开发商,聊城市紫金城 开业时间
MALL_800F09FA,亿象城,苏州市,姑苏区,31.27341,120.602316,B0200188CD,5,11,苏州市亿象城 开发商,苏州市亿象城 开业时间
MALL_004496DE,SM广场,淄博市,淄川区,36.643708,117.962256,B02150QZ8D,5,10,淄博市SM广场 开发商,淄博市SM广场 开业时间
MALL_2A4645EC,碧乐汇,青岛市,即墨区,36.386992,120.435764,B0L09HCDCR,5,10,青岛市碧乐汇 开发商,青岛市碧乐汇 开业时间
MALL_AEDB4E65,广百广场,广州市,花都区,23.397633,113.233152,B00141RG9T,5,10,广州市广百广场 开发商,广州市广百广场 开业时间
MALL_98FE6E46,海上世界,上海城区,宝山区,31.40521,121.502185,B0L2SU5R4Z,5,9,上海城区海上世界 开发商,上海城区海上世界 开业时间
MALL_E8F2653C,海乐城,昆明市,官渡区,24.966849,102.742491,B0FFK67Z49,5,9,昆明市海乐城 开发商,昆明市海乐城 开业时间
MALL_FDC1807D,铜锣湾广场,昆明市,禄劝彝族苗族自治县,25.537291,102.479296,B0H0U7N0RB,5,9,昆明市铜锣湾广场 开发商,昆明市铜锣湾广场 开业时间
MALL_C115B6D0,时代中心,红河哈尼族彝族自治州,建水县,23.618768,102.823092,B036914BH0,5,9,红河哈尼族彝族自治州时代中心 开发商,红河哈尼族彝族自治州时代中心 开业时间
MALL_7F9F6E01,环球广场,长春市,南关区,43.813708,125.379356,B0FFIGEL8J,5,9,长春市环球广场 开发商,长春市环球广场 开业时间
MALL_B0F9A875,商之都,合肥市,巢湖市,31.598486,117.867993,B02350059C,5,9,合肥市商之都 开发商,合肥市商之都 开业时间
MALL_8CC75052,东汇城,广州市,增城区,23.284234,113.818876,B00141S2BO,5,9,广州市东汇城 开发商,广州市东汇城 开业时间
MALL_0D2238DC,万民广场,广州市,花都区,23.386293,113.204634,B00140V427,5,9,广州市万民广场 开发商,广州市万民广场 开业时间
MALL_3FDA0D03,上悦城,南通市,通州区,32.080664,121.050761,B0G23M9E6Y,5,9,南通市上悦城 开发商,南通市上悦城 开业时间
MALL_36C4F49C,国购广场,合肥市,蜀山区,31.853304,117.256368,B022702W5I,5,8,合肥市国购广场 开发商,合肥市国购广场 开业时间
MALL_0872FA0B,合生广场,广州市,海珠区,23.085207,113.313999,B00141JIFD,5,8,广州市合生广场 开发商,广州市合生广场 开业时间
MALL_32601046,悦汇城,广州市,荔湾区,23.149842,113.243024,B00141UE4X,5,8,广州市悦汇城 开发商,广州市悦汇城 开业时间
MALL_206E6B6C,信发商厦,沧州市,河间市,38.441783,116.087942,B013D001IB,5,8,沧州市信发商厦 开发商,沧州市信发商厦 开业时间
MALL_30A3D461,海林广场,武汉市,东西湖区,30.622738,114.144487,B001B1C5D9,5,8,武汉市海林广场 开发商,武汉市海林广场 开业时间
